mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,37,85,.435,8,33,.242,16,21,.762,8,32,40,23,10,2,11,20,98,,,.520,.482,.388,.247,18.2,82.1,48.2,62.2,10.4,3.7,10.5,100.0,102.4,114.9,,240,44,87,.506,10,33,.303,12,14,.857,7,36,43,31,9,5,12,18,110,,,.590,.563,.379,.161,17.9,81.8,51.8,70.5,9.4,9.6,11.4,100.0,114.9,102.4,
240,45,93,.484,10,42,.238,13,16,.813,11,29,40,25,5,7,12,16,113,,,.565,.538,.452,.172,26.8,64.4,46.5,55.6,5.1,12.1,10.7,100.0,115.9,133.3,,240,49,98,.500,16,40,.400,16,20,.800,16,30,46,28,5,5,10,17,130,,,.609,.582,.408,.204,35.6,73.2,53.5,57.1,5.1,9.8,8.6,100.0,133.3,115.9,
240,46,89,.517,17,45,.378,8,15,.533,5,33,38,35,9,3,12,20,117,,,.612,.612,.506,.169,13.2,64.7,42.7,76.1,9.1,5.9,11.2,100.0,117.9,110.9,,240,37,94,.394,15,43,.349,21,25,.840,18,33,51,29,9,4,15,16,110,,,.524,.473,.457,.266,35.3,86.8,57.3,78.4,9.1,9.1,12.5,100.0,110.9,117.9,
240,47,92,.511,16,33,.485,13,17,.765,9,50,59,28,2,4,13,22,123,,,.618,.598,.359,.185,21.4,98.0,63.4,59.6,2.0,9.5,11.6,100.0,122.0,91.3,,240,30,82,.366,12,40,.300,20,28,.714,1,33,34,20,4,1,8,14,92,,,.488,.439,.488,.341,2.0,78.6,36.6,66.7,4.0,1.7,7.8,100.0,91.3,122.0,
240,40,92,.435,14,36,.389,10,17,.588,15,33,48,23,8,2,21,23,104,,,.523,.511,.391,.185,32.6,89.2,57.8,57.5,7.9,4.2,17.4,100.0,103.2,110.1,,240,42,82,.512,12,34,.353,15,19,.789,4,31,35,23,8,10,15,15,111,,,.614,.585,.415,.232,10.8,67.4,42.2,54.8,7.9,17.9,14.2,100.0,110.1,103.2,
290,51,105,.486,15,40,.375,21,31,.677,18,40,58,36,9,3,21,21,138,,,.582,.557,.381,.295,36.0,85.1,59.8,70.6,7.8,6.5,15.0,100.0,118.9,116.3,,290,44,90,.489,25,44,.568,22,27,.815,7,32,39,33,10,7,21,30,135,,,.663,.628,.489,.300,14.9,64.0,40.2,75.0,8.6,10.8,17.1,100.0,116.3,118.9,
240,52,100,.520,21,38,.553,10,15,.667,11,31,42,35,4,1,15,23,135,,,.633,.625,.380,.150,27.5,79.5,53.2,67.3,3.8,2.0,12.3,100.0,128.6,123.9,,240,47,87,.540,13,37,.351,23,27,.852,8,29,37,31,5,10,14,20,130,,,.657,.615,.425,.310,20.5,72.5,46.8,66.0,4.8,16.1,12.4,100.0,123.9,128.6,
240,38,91,.418,15,45,.333,9,12,.750,8,17,25,28,9,2,9,12,100,,,.519,.500,.495,.132,16.0,65.4,32.9,73.7,9.6,4.3,8.5,100.0,106.2,141.3,,240,50,82,.610,19,35,.543,14,16,.875,9,42,51,35,2,9,16,14,133,,,.747,.726,.427,.195,34.6,84.0,67.1,70.0,2.1,19.6,15.2,100.0,141.3,106.2,
240,54,94,.574,13,33,.394,10,14,.714,10,34,44,39,8,6,18,21,131,,,.654,.644,.351,.149,27.0,72.3,52.4,72.2,7.7,12.5,15.2,100.0,126.5,106.2,,240,40,85,.471,14,37,.378,16,21,.762,13,27,40,27,12,2,21,19,110,,,.584,.553,.435,.247,27.7,73.0,47.6,67.5,11.6,3.3,18.2,100.0,106.2,126.5,
240,46,89,.517,13,35,.371,18,23,.783,14,39,53,24,2,8,10,15,123,,,.620,.590,.393,.258,33.3,83.0,59.6,52.2,2.1,16.3,9.2,100.0,131.7,104.9,,240,35,87,.402,16,38,.421,12,16,.750,8,28,36,17,2,3,10,16,98,,,.521,.494,.437,.184,17.0,66.7,40.4,48.6,2.1,5.6,9.6,100.0,104.9,131.7,
