fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
42,92,0.457,5,27,0.185,26,28,0.929,16,24,40,18,8,5,6,14,115,0.551,0.484,0.293,0.304,37.2,82.8,55.6,42.9,8.7,9.3,5.4,125.7,145.3,Away,PHO,51,85,0.6,17,31,0.548,14,15,0.933,5,27,32,31,1,4,9,21,133,0.726,0.7,0.365,0.176,17.2,62.8,44.4,60.8,1.1,6.2,8.9,145.3,125.7,MIN
43,80,0.538,13,31,0.419,22,27,0.815,5,28,33,29,6,7,14,21,121,0.658,0.619,0.388,0.338,15.6,68.3,45.2,67.4,6.1,12.3,13.2,123.1,122.1,Away,NOP,44,86,0.512,12,29,0.414,20,23,0.87,13,27,40,27,9,5,17,26,120,0.624,0.581,0.337,0.267,31.7,84.4,54.8,61.4,9.2,10.2,15.0,122.1,123.1,MIN
41,80,0.513,11,34,0.324,24,32,0.75,7,37,44,30,7,7,14,26,117,0.622,0.581,0.425,0.4,17.5,68.5,46.8,73.2,7.2,13.0,13.0,120.1,102.6,Home,NYK,32,92,0.348,9,38,0.237,27,34,0.794,17,33,50,16,8,3,10,23,100,0.467,0.397,0.413,0.37,31.5,82.5,53.2,50.0,8.2,6.5,8.5,102.6,120.1,MIN
43,89,0.483,10,26,0.385,16,24,0.667,10,38,48,28,10,8,13,21,112,0.562,0.539,0.292,0.27,23.8,70.4,50.0,65.1,10.1,14.5,11.5,113.7,100.5,Home,PHI,34,87,0.391,7,32,0.219,24,30,0.8,16,32,48,21,9,12,15,23,99,0.494,0.431,0.368,0.345,29.6,76.2,50.0,61.8,9.1,19.0,13.0,100.5,113.7,MIN
36,82,0.439,12,33,0.364,27,29,0.931,10,34,44,25,6,9,18,18,111,0.586,0.512,0.402,0.354,23.8,70.8,48.9,69.4,6.0,13.8,16.0,110.2,123.2,Home,SAC,49,100,0.49,17,35,0.486,9,11,0.818,14,32,46,25,7,4,13,19,124,0.591,0.575,0.35,0.11,29.2,76.2,51.1,51.0,7.0,8.2,11.0,123.2,110.2,MIN
43,81,0.531,15,34,0.441,18,23,0.783,6,36,42,30,5,5,16,26,119,0.653,0.623,0.42,0.284,20.0,76.6,54.5,69.8,5.1,9.8,14.9,120.6,98.3,Away,MEM,34,88,0.386,10,37,0.27,19,27,0.704,11,24,35,24,4,4,14,18,97,0.486,0.443,0.42,0.307,23.4,80.0,45.5,70.6,4.1,8.5,12.3,98.3,120.6,MIN
33,78,0.423,14,33,0.424,26,32,0.813,10,41,51,18,3,9,20,17,106,0.576,0.513,0.423,0.41,27.0,82.0,58.6,54.5,3.0,15.0,17.8,107.7,104.7,Home,OKC,37,90,0.411,11,30,0.367,18,23,0.783,9,27,36,22,8,4,10,23,103,0.514,0.472,0.333,0.256,18.0,73.0,41.4,59.5,8.1,8.9,9.1,104.7,107.7,MIN
39,89,0.438,13,35,0.371,10,13,0.769,10,32,42,29,13,7,12,16,101,0.533,0.511,0.393,0.146,20.8,71.1,45.2,74.4,13.5,13.2,11.2,105.2,93.8,Home,UTA,33,87,0.379,11,34,0.324,13,14,0.929,13,38,51,22,6,4,21,19,90,0.483,0.443,0.391,0.161,28.9,79.2,54.8,66.7,6.3,7.4,18.4,93.8,105.2,MIN
43,84,0.512,11,31,0.355,26,30,0.867,10,31,41,26,5,3,11,16,123,0.633,0.577,0.369,0.357,27.8,75.6,53.2,60.5,5.3,4.5,10.2,130.1,123.7,Away,CHO,44,91,0.484,12,25,0.48,17,19,0.895,10,26,36,29,6,4,8,22,117,0.589,0.549,0.275,0.209,24.4,72.2,46.8,65.9,6.3,7.5,7.5,123.7,130.1,MIN
36,87,0.414,12,40,0.3,18,21,0.857,11,44,55,20,4,10,14,16,102,0.53,0.483,0.46,0.241,23.4,77.2,52.9,55.6,4.0,15.4,12.7,101.9,93.9,Home,SAS,38,101,0.376,8,36,0.222,10,15,0.667,13,36,49,23,7,4,12,17,94,0.437,0.416,0.356,0.149,22.8,76.6,47.1,60.5,7.0,8.5,10.0,93.9,101.9,MIN
44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,127,0.639,0.585,0.432,0.295,42.9,83.0,65.9,68.2,4.3,15.7,11.6,136.6,110.8,Away,MEM,37,86,0.43,15,35,0.429,14,19,0.737,8,20,28,24,7,4,10,23,103,0.546,0.517,0.407,0.221,17.0,57.1,34.1,64.9,7.5,8.0,9.6,110.8,136.6,MIN
40,91,0.44,13,36,0.361,14,19,0.737,11,36,47,26,5,3,14,28,107,0.538,0.511,0.396,0.209,22.9,78.3,50.0,65.0,4.9,5.5,12.4,105.8,119.6,Away,NOP,40,82,0.488,10,27,0.37,31,40,0.775,10,37,47,27,7,7,14,20,121,0.607,0.549,0.329,0.488,21.7,77.1,50.0,67.5,6.9,12.7,12.3,119.6,105.8,MIN
44,88,0.5,14,31,0.452,17,25,0.68,12,33,45,30,9,4,17,19,119,0.601,0.58,0.352,0.284,28.6,89.2,57.0,68.2,8.9,7.8,14.7,117.4,99.7,Away,DAL,39,83,0.47,7,32,0.219,16,18,0.889,4,30,34,21,6,2,16,19,101,0.555,0.512,0.386,0.217,10.8,71.4,43.0,53.8,5.9,3.5,15.0,99.7,117.4,MIN
48,86,0.558,18,30,0.6,13,16,0.813,8,28,36,33,10,4,15,16,127,0.683,0.663,0.349,0.186,22.9,68.3,47.4,68.8,10.3,5.8,13.9,130.8,112.2,Home,IND,45,90,0.5,6,21,0.286,13,16,0.813,13,27,40,25,10,6,15,15,109,0.562,0.533,0.233,0.178,31.7,77.1,52.6,55.6,10.3,10.7,13.4,112.2,130.8,MIN
