fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
53,87,0.609,20,31,0.645,15,20,0.75,5,25,30,35,10,4,14,21,141,0.736,0.724,0.356,0.23,15.6,67.6,43.5,66.0,9.7,7.8,12.8,137.1,128.4,23125b98-533d-401e-94ab-033dc5678877,Home,CHI,1,47,88,0.534,12,37,0.324,26,29,0.897,12,27,39,27,7,6,17,18,132,0.655,0.602,0.42,0.33,32.4,84.4,56.5,57.4,6.8,10.7,14.4,128.4,137.1,LAL
49,101,0.485,9,27,0.333,38,43,0.884,7,48,55,33,9,5,20,21,145,0.605,0.53,0.267,0.426,15.2,81.4,52.4,67.3,6.9,8.2,14.3,111.8,111.0,1af4447f-a04d-4bd5-a559-b96e9d125a2b,Away,GSW,1,55,119,0.462,23,58,0.397,11,16,0.688,11,39,50,37,11,3,17,34,144,0.571,0.559,0.487,0.134,18.6,84.8,47.6,67.3,8.5,4.1,11.9,111.0,111.8,LAL
45,91,0.495,13,35,0.371,16,26,0.615,4,31,35,26,10,6,12,13,119,0.581,0.566,0.385,0.286,8.7,68.9,38.5,57.8,9.2,9.7,10.5,109.8,124.5,75ecb780-3cf6-44cd-b418-6d2b3a91b806,Away,HOU,0,52,98,0.531,12,36,0.333,19,25,0.76,14,42,56,36,10,2,15,19,135,0.619,0.592,0.367,0.255,31.1,91.3,61.5,69.2,9.2,3.6,12.1,124.5,109.8,LAL
48,90,0.533,12,33,0.364,14,25,0.56,7,30,37,28,12,3,14,16,122,0.604,0.6,0.367,0.278,17.1,71.4,44.6,58.3,11.3,4.8,12.2,115.2,130.3,1e4ec4f4-bfb5-46bb-93e4-3e3de7a856cf,Away,ATL,0,53,101,0.525,16,38,0.421,16,18,0.889,12,34,46,32,10,2,12,18,138,0.633,0.604,0.376,0.178,28.6,82.9,55.4,60.4,9.4,3.5,9.9,130.3,115.2,LAL
38,94,0.404,19,36,0.528,19,26,0.731,15,37,52,30,11,2,7,8,114,0.541,0.505,0.383,0.277,27.3,72.5,49.1,78.9,11.4,4.1,6.2,117.9,108.6,e9c78eae-6fea-4f17-a609-0cfa77d89cfd,Away,BOS,1,41,97,0.423,16,48,0.333,7,7,1.0,14,40,54,30,4,12,15,19,105,0.525,0.505,0.495,0.072,27.5,72.7,50.9,73.2,4.1,20.7,13.0,108.6,117.9,LAL
39,80,0.488,12,31,0.387,23,27,0.852,3,35,38,28,4,11,5,16,113,0.615,0.563,0.388,0.338,8.3,66.0,42.7,71.8,4.4,16.9,5.2,123.0,114.3,f5438e48-9fee-4cbf-b022-426d3398794a,Away,NYK,1,41,100,0.41,10,35,0.286,13,15,0.867,18,33,51,21,1,4,7,20,105,0.492,0.46,0.35,0.15,34.0,91.7,57.3,51.2,1.1,8.2,6.2,114.3,123.0,LAL
50,89,0.562,8,34,0.235,16,19,0.842,7,41,48,36,5,6,17,12,124,0.637,0.607,0.382,0.213,19.4,89.1,58.5,72.0,4.8,9.4,14.9,117.9,112.2,11b480c8-1e5a-40c9-8b07-943f553ee1ff,Away,CHO,1,47,96,0.49,13,32,0.406,11,14,0.786,5,29,34,26,9,1,9,16,118,0.578,0.557,0.333,0.146,10.9,80.6,41.5,55.3,8.6,1.8,8.1,112.2,117.9,LAL
41,89,0.461,8,25,0.32,16,22,0.727,10,29,39,27,12,10,7,10,106,0.537,0.506,0.281,0.247,21.7,67.4,43.8,65.9,12.6,15.4,6.6,111.6,120.0,e61687aa-654a-46c3-978f-42947612fe5c,Home,DEN,0,47,97,0.485,14,32,0.438,6,7,0.857,14,36,50,33,4,6,14,17,114,0.57,0.557,0.33,0.072,32.6,78.3,56.2,70.2,4.2,9.4,12.3,120.0,111.6,LAL
49,88,0.557,14,31,0.452,27,32,0.844,5,27,32,32,5,5,8,20,139,0.681,0.636,0.352,0.364,13.9,73.0,43.8,65.3,5.0,8.3,7.3,137.8,120.9,f48636de-7344-47f4-86d8-4232b13012f3,Home,NOP,1,46,89,0.517,11,29,0.379,19,23,0.826,10,31,41,28,5,7,13,22,122,0.615,0.579,0.326,0.258,27.0,86.1,56.2,60.9,5.0,12.3,11.6,120.9,137.8,LAL
43,84,0.512,14,35,0.4,25,30,0.833,7,40,47,32,6,11,16,14,125,0.643,0.595,0.417,0.357,17.5,70.2,48.5,74.4,5.7,13.8,14.1,119.6,106.2,cecfc863-e2a4-4709-ab54-37e889427197,Home,DET,1,45,108,0.417,8,28,0.286,13,17,0.765,17,33,50,30,8,2,10,24,111,0.481,0.454,0.259,0.157,29.8,82.5,51.5,66.7,7.7,4.1,8.0,106.2,119.6,LAL
52,91,0.571,14,31,0.452,20,24,0.833,5,32,37,34,8,4,10,13,138,0.679,0.648,0.341,0.264,14.7,68.1,45.7,65.4,7.8,7.1,9.0,134.0,118.5,bc53b151-f26d-4272-9869-a085382911eb,Away,UTA,1,49,101,0.485,14,45,0.311,10,13,0.769,15,29,44,29,5,7,13,21,122,0.572,0.554,0.446,0.129,31.9,85.3,54.3,59.2,4.9,11.7,10.9,118.5,134.0,LAL
43,88,0.489,10,35,0.286,14,21,0.667,10,31,41,28,5,9,11,18,110,0.566,0.545,0.398,0.239,23.3,67.4,46.1,65.1,5.1,13.6,10.2,111.2,129.3,902857fe-0677-47f5-9e6e-49f10c2ca30c,Away,GSW,0,50,107,0.467,16,41,0.39,12,14,0.857,15,33,48,32,6,4,9,19,128,0.566,0.542,0.383,0.131,32.6,76.7,53.9,64.0,6.1,7.5,7.4,129.3,111.2,LAL
49,95,0.516,11,27,0.407,14,18,0.778,10,36,46,28,7,4,13,18,123,0.598,0.574,0.284,0.189,24.4,69.2,49.5,57.1,6.8,6.9,11.2,120.2,115.3,6ffdda1f-9eef-4b10-ab2b-d3e1426d47b8,Home,SAS,1,42,96,0.438,15,38,0.395,19,23,0.826,16,31,47,33,9,7,14,14,118,0.556,0.516,0.396,0.24,30.8,75.6,50.5,78.6,8.8,10.3,11.7,115.3,120.2,LAL
47,90,0.522,15,35,0.429,4,8,0.5,3,31,34,28,7,4,12,14,113,0.604,0.606,0.389,0.089,7.5,68.9,40.0,59.6,7.0,7.5,11.4,112.4,122.4,64b625fc-6a95-491f-bcb1-40a98ec5f5f2,Away,PHO,0,44,93,0.473,17,40,0.425,18,19,0.947,14,37,51,32,6,9,15,12,123,0.607,0.565,0.43,0.204,31.1,92.5,60.0,72.7,6.0,16.4,12.9,122.4,112.4,LAL
47,86,0.547,14,36,0.389,8,10,0.8,8,31,39,28,6,5,17,12,116,0.642,0.628,0.419,0.116,22.9,77.5,52.0,59.6,6.1,9.6,15.8,118.2,114.1,093ac79b-65c9-422b-8c35-32c8aa228b42,Away,LAC,1,45,89,0.506,10,37,0.27,12,16,0.75,9,27,36,29,10,1,14,17,112,0.583,0.562,0.416,0.18,22.5,77.1,48.0,64.4,10.2,2.0,12.7,114.1,118.2,LAL
53,101,0.525,8,23,0.348,20,24,0.833,7,38,45,30,6,6,11,16,134,0.601,0.564,0.228,0.238,16.7,79.2,50.0,56.6,5.4,9.8,9.0,119.8,117.1,807437d9-20a4-4e7e-aabd-bf0f5bc2bda7,Home,WAS,1,52,102,0.51,17,41,0.415,10,12,0.833,10,35,45,35,6,6,15,19,131,0.611,0.593,0.402,0.118,20.8,83.3,50.0,67.3,5.4,7.7,12.3,117.1,119.8,LAL
47,89,0.528,12,29,0.414,8,11,0.727,6,25,31,33,5,4,7,9,114,0.607,0.596,0.326,0.124,14.3,69.4,39.7,70.2,5.4,6.1,6.9,122.3,133.1,3a0a8da6-f9f6-42de-8caa-0a398f4b4354,Home,DEN,0,54,92,0.587,11,26,0.423,5,7,0.714,11,36,47,34,5,7,10,8,124,0.652,0.647,0.283,0.076,30.6,85.7,60.3,63.0,5.4,11.7,9.5,133.1,122.3,LAL
41,80,0.513,16,34,0.471,18,25,0.72,12,43,55,29,8,7,21,15,116,0.637,0.613,0.425,0.313,32.4,76.8,59.1,70.7,8.3,12.7,18.8,119.8,107.4,5136a106-432a-4a89-910d-fa9a9e8e3af3,Home,OKC,1,37,94,0.394,15,39,0.385,15,16,0.938,13,25,38,22,12,7,10,20,104,0.515,0.473,0.415,0.17,23.2,67.6,40.9,59.5,12.4,15.2,9.0,107.4,119.8,LAL
42,81,0.519,15,32,0.469,21,25,0.84,3,31,34,25,4,5,14,14,120,0.652,0.611,0.395,0.309,7.5,77.5,42.5,59.5,3.9,7.6,13.2,115.8,125.4,c336d505-f779-4280-9b7b-a4652ca6e6ce,Home,SAC,0,54,97,0.557,12,31,0.387,10,12,0.833,9,37,46,32,8,2,14,23,130,0.636,0.619,0.32,0.124,22.5,92.5,57.5,59.3,7.7,4.1,12.0,125.4,115.8,LAL
47,90,0.522,16,34,0.471,13,19,0.684,4,34,38,27,2,7,5,16,123,0.625,0.611,0.378,0.211,9.8,85.0,46.9,57.4,2.0,13.5,4.8,124.0,123.0,373b7f5a-c36b-405b-bc91-6a9f7fc1c061,Home,MIL,1,46,93,0.495,16,41,0.39,14,17,0.824,6,37,43,28,3,2,8,17,122,0.607,0.581,0.441,0.183,15.0,90.2,53.1,60.9,3.0,3.6,7.4,123.0,124.0,LAL
44,83,0.53,10,24,0.417,22,29,0.759,14,42,56,29,9,4,21,12,120,0.627,0.59,0.289,0.349,34.1,79.2,59.6,65.9,8.9,7.8,18.0,118.2,107.3,6b357307-97e0-44fc-a62e-cd09272bb21d,Home,MIN,1,41,97,0.423,16,46,0.348,11,13,0.846,11,27,38,27,8,6,12,18,109,0.531,0.505,0.474,0.134,20.8,65.9,40.4,65.9,7.9,10.2,10.5,107.3,118.2,LAL
38,78,0.487,14,32,0.438,17,22,0.773,7,31,38,25,8,2,14,12,107,0.61,0.577,0.41,0.282,16.7,77.5,46.3,65.8,8.4,4.3,13.8,112.4,126.1,dc6a1490-29eb-4f16-8108-fefa4dd47bfd,Away,SAC,0,46,88,0.523,19,41,0.463,9,12,0.75,9,35,44,30,11,2,14,19,120,0.643,0.631,0.466,0.136,22.5,83.3,53.7,65.2,11.6,4.3,13.0,126.1,112.4,LAL
47,92,0.511,12,34,0.353,15,18,0.833,8,31,39,32,3,4,10,13,121,0.605,0.576,0.37,0.196,20.5,68.9,46.4,68.1,3.1,6.3,9.1,124.7,132.0,aad8fe6a-adba-4202-9db0-e8c142ae1f6c,Home,GSW,0,51,97,0.526,14,34,0.412,12,15,0.8,14,31,45,38,3,4,7,19,128,0.618,0.598,0.351,0.155,31.1,79.5,53.6,74.5,3.1,6.9,6.3,132.0,124.7,LAL
52,90,0.578,15,36,0.417,17,20,0.85,4,44,48,39,6,4,9,15,136,0.688,0.661,0.4,0.222,11.8,78.6,53.3,75.0,5.9,7.0,8.3,134.4,103.8,8c74c758-1753-40d2-b989-edda126b00f6,Home,ATL,1,42,98,0.429,9,41,0.22,12,15,0.8,12,30,42,32,8,5,9,14,105,0.502,0.474,0.418,0.153,21.4,88.2,46.7,76.2,7.9,9.3,7.9,103.8,134.4,LAL
32,73,0.438,12,31,0.387,25,33,0.758,11,43,54,22,1,7,21,16,101,0.577,0.521,0.425,0.452,27.5,76.8,56.3,68.8,1.0,11.9,19.4,104.1,96.9,fd7ae51c-35a6-497b-937a-7a8c942242f0,Home,PHI,1,33,96,0.344,8,37,0.216,20,24,0.833,13,29,42,20,13,7,9,23,94,0.441,0.385,0.385,0.25,23.2,72.5,43.8,60.6,13.4,16.7,7.8,96.9,104.1,LAL
50,89,0.562,12,25,0.48,38,43,0.884,8,33,41,28,6,7,10,14,150,0.695,0.629,0.281,0.483,21.1,76.7,50.6,56.0,5.5,9.9,8.5,136.4,131.9,42954a95-eaee-4284-b700-37c67d794aeb,Home,IND,1,59,107,0.551,18,36,0.5,9,16,0.563,10,30,40,39,6,4,11,31,145,0.636,0.636,0.336,0.15,23.3,78.9,49.4,66.1,5.5,6.3,8.8,131.9,136.4,LAL
42,108,0.389,14,44,0.318,30,32,0.938,15,54,69,30,4,8,17,13,128,0.524,0.454,0.407,0.296,24.6,78.3,53.1,71.4,3.3,11.8,12.2,104.9,101.7,350e582f-491b-4215-bb29-225e5f9a9ac4,Away,MIL,1,49,119,0.412,15,51,0.294,11,17,0.647,15,46,61,37,9,5,14,26,124,0.49,0.475,0.429,0.143,21.7,75.4,46.9,75.5,7.4,7.8,10.0,101.7,104.9,LAL
45,81,0.556,18,33,0.545,28,35,0.8,4,39,43,31,5,4,16,19,136,0.705,0.667,0.407,0.432,13.3,75.0,52.4,68.9,4.7,7.4,14.2,129.0,117.6,08c3858a-9fe9-49cd-a7df-5b90a3a7151e,Away,MEM,1,46,97,0.474,17,43,0.395,15,19,0.789,13,26,39,30,10,3,14,23,124,0.588,0.562,0.443,0.196,25.0,86.7,47.6,65.2,9.5,6.3,11.7,117.6,129.0,LAL
35,86,0.407,5,30,0.167,15,18,0.833,10,38,48,24,3,3,16,14,90,0.479,0.436,0.349,0.209,20.0,86.4,51.1,68.6,3.1,5.2,14.6,91.8,111.1,eeb674bf-349e-47b2-a16f-fbcc6dddb71a,Away,IND,0,43,89,0.483,10,31,0.323,13,14,0.929,6,40,46,27,8,6,10,14,109,0.573,0.539,0.348,0.157,13.6,80.0,48.9,62.8,8.2,10.7,9.5,111.1,91.8,LAL
42,77,0.545,15,40,0.375,17,22,0.773,6,44,50,24,8,6,20,15,116,0.669,0.643,0.519,0.286,17.1,83.0,56.8,57.1,7.9,10.7,18.7,114.7,102.8,13286716-7c62-45f7-9250-5d4300932151,Away,BRK,1,39,92,0.424,12,36,0.333,14,19,0.737,9,29,38,19,12,3,13,17,104,0.518,0.489,0.391,0.207,17.0,82.9,43.2,48.7,11.9,8.1,11.5,102.8,114.7,LAL
52,101,0.515,18,41,0.439,6,12,0.5,13,34,47,38,6,8,15,17,128,0.602,0.604,0.406,0.119,27.1,87.2,54.0,73.1,5.6,14.0,12.4,119.2,103.4,83b2b6b7-1a80-47a0-bbcd-39d74b064fb6,Away,TOR,1,43,89,0.483,10,32,0.313,15,21,0.714,5,35,40,25,11,6,17,19,111,0.565,0.539,0.36,0.236,12.8,72.9,46.0,58.1,10.2,10.0,14.8,103.4,119.2,LAL
46,91,0.505,8,28,0.286,25,29,0.862,11,38,49,21,10,4,17,10,125,0.602,0.549,0.308,0.319,25.0,86.4,55.7,45.7,9.3,8.2,14.1,116.3,111.6,d962560b-935b-4708-b69a-990dc7fd6d97,Away,WAS,1,45,91,0.495,18,42,0.429,12,13,0.923,6,33,39,26,11,4,18,22,120,0.62,0.593,0.462,0.143,13.6,75.0,44.3,57.8,10.2,6.3,15.7,111.6,116.3,LAL
45,80,0.563,16,37,0.432,10,16,0.625,6,34,40,30,11,11,20,12,116,0.666,0.663,0.463,0.2,17.1,75.6,50.0,66.7,11.0,20.0,18.7,115.7,96.8,1bed1188-db52-48e0-bb2a-6ebd0771574b,Home,CLE,1,39,90,0.433,11,35,0.314,8,12,0.667,11,29,40,24,11,3,19,11,97,0.509,0.494,0.389,0.133,24.4,82.9,50.0,61.5,11.0,7.0,16.6,96.8,115.7,LAL
39,84,0.464,11,31,0.355,28,32,0.875,10,31,41,27,10,2,15,14,117,0.596,0.53,0.369,0.381,23.3,70.5,47.1,69.2,9.8,3.4,13.3,114.5,124.3,0ca57e4c-6faf-4f9f-a0b8-fa0c4f15c4fa,Home,MIN,0,50,97,0.515,15,39,0.385,12,14,0.857,13,33,46,29,12,3,16,20,127,0.616,0.593,0.402,0.144,29.5,76.7,52.9,58.0,11.7,5.7,13.4,124.3,114.5,LAL
44,96,0.458,12,35,0.343,20,24,0.833,10,30,40,31,8,3,8,14,120,0.563,0.521,0.365,0.25,20.8,88.2,48.8,70.5,8.0,7.7,7.0,119.3,133.2,06788e44-656d-419d-b398-ea32beb63f2a,Home,GSW,0,47,80,0.588,26,41,0.634,14,21,0.667,4,38,42,37,3,12,15,17,134,0.751,0.75,0.513,0.263,11.8,79.2,51.2,78.7,3.0,19.7,14.4,133.2,119.3,LAL
42,81,0.519,13,37,0.351,26,34,0.765,10,29,39,25,5,6,19,17,123,0.641,0.599,0.457,0.42,27.8,64.4,48.1,59.5,5.0,10.7,16.5,122.6,119.6,76e1004d-754b-4ae3-aa15-0999617760c0,Away,MEM,1,43,95,0.453,17,39,0.436,17,21,0.81,16,26,42,19,14,2,15,27,120,0.576,0.542,0.411,0.221,35.6,72.2,51.9,44.2,14.0,4.5,12.6,119.6,122.6,LAL
48,87,0.552,11,29,0.379,17,18,0.944,7,32,39,32,12,3,15,13,124,0.653,0.615,0.333,0.207,19.4,76.2,50.0,66.7,12.0,6.1,13.6,123.9,107.9,8df0d558-85b9-4bca-b6bb-3cfd6000ba00,Away,NOP,1,41,86,0.477,15,37,0.405,11,14,0.786,10,29,39,26,8,1,19,17,108,0.586,0.564,0.43,0.163,23.8,80.6,50.0,63.4,8.0,1.7,17.1,107.9,123.9,LAL
