mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,35,81,.432,4,21,.190,18,23,.783,7,35,42,19,3,7,21,25,92,,,.505,.457,.259,.284,15.6,68.6,43.8,54.3,2.9,11.5,18.7,100.0,89.0,119.9,,240,41,98,.418,14,37,.378,28,31,.903,16,38,54,24,17,8,12,23,124,,,.555,.490,.378,.316,31.4,84.4,56.3,58.5,16.4,13.3,9.7,100.0,119.9,89.0,
240,43,96,.448,6,28,.214,22,26,.846,10,26,36,25,10,4,8,23,114,,,.531,.479,.292,.271,19.6,76.5,42.4,58.1,9.5,8.7,6.9,100.0,108.8,139.4,,240,50,88,.568,19,42,.452,27,32,.844,8,41,49,24,5,8,15,24,146,,,.715,.676,.477,.364,23.5,80.4,57.6,48.0,4.8,11.8,12.8,100.0,139.4,108.8,
240,48,94,.511,9,22,.409,19,27,.704,12,24,36,23,7,3,13,26,124,,,.586,.559,.234,.287,29.3,68.6,47.4,47.9,6.9,6.1,10.9,100.0,121.5,127.4,,240,46,85,.541,16,36,.444,22,27,.815,11,29,40,25,6,10,18,24,130,,,.671,.635,.424,.318,31.4,70.7,52.6,54.3,5.9,13.9,15.7,100.0,127.4,121.5,
240,43,86,.500,9,31,.290,16,19,.842,12,29,41,24,6,9,21,19,111,,,.588,.552,.360,.221,29.3,65.9,48.2,55.8,6.0,14.1,18.2,100.0,111.5,119.5,,240,43,94,.457,11,30,.367,22,24,.917,15,29,44,26,15,7,13,18,119,,,.569,.516,.319,.255,34.1,70.7,51.8,60.5,15.1,12.7,11.1,100.0,119.5,111.5,
240,39,79,.494,15,35,.429,22,29,.759,6,30,36,26,5,3,14,25,115,,,.627,.589,.443,.367,16.2,81.1,48.6,66.7,5.0,4.8,13.2,100.0,114.9,125.9,,240,45,86,.523,10,24,.417,26,32,.813,7,31,38,32,10,3,12,22,126,,,.629,.581,.279,.372,18.9,83.8,51.4,71.1,10.0,6.8,10.7,100.0,125.9,114.9,
240,40,90,.444,9,25,.360,23,32,.719,16,36,52,20,6,4,14,27,112,,,.538,.494,.278,.356,31.4,83.7,55.3,50.0,6.0,6.7,11.9,100.0,111.4,117.4,,240,41,82,.500,9,22,.409,27,43,.628,7,35,42,22,6,7,9,22,118,,,.585,.555,.268,.524,16.3,68.6,44.7,53.7,6.0,10.8,8.2,100.0,117.4,111.4,
265,48,101,.475,14,43,.326,12,19,.632,19,38,57,27,7,4,19,21,122,,,.558,.545,.426,.188,37.3,77.6,57.0,56.3,6.5,6.7,14.8,100.0,113.4,118.9,,265,48,99,.485,11,39,.282,21,25,.840,11,32,43,25,10,4,12,15,128,,,.582,.540,.394,.253,22.4,62.7,43.0,52.1,9.3,6.9,9.8,100.0,118.9,113.4,
240,41,82,.500,12,28,.429,35,40,.875,6,35,41,29,4,4,12,22,129,,,.648,.573,.341,.488,18.2,85.4,55.4,70.7,3.9,6.0,10.8,100.0,125.7,123.8,,240,46,91,.505,12,24,.500,23,28,.821,6,27,33,26,9,5,8,27,127,,,.615,.571,.264,.308,14.6,81.8,44.6,56.5,8.8,9.3,7.2,100.0,123.8,125.7,
240,40,83,.482,13,29,.448,20,27,.741,10,27,37,27,3,4,18,21,113,,,.595,.560,.349,.325,23.3,81.8,48.7,67.5,2.9,7.1,15.9,100.0,110.8,133.4,,240,51,91,.560,15,35,.429,19,24,.792,6,33,39,34,11,1,10,19,136,,,.670,.643,.385,.264,18.2,76.7,51.3,66.7,10.8,1.9,9.0,100.0,133.4,110.8,
265,56,105,.533,19,41,.463,17,22,.773,16,32,48,33,5,3,17,27,148,,,.645,.624,.390,.210,36.4,68.1,52.7,58.9,4.5,4.2,12.9,100.0,132.3,137.7,,265,53,103,.515,16,32,.500,32,35,.914,15,28,43,28,11,8,12,22,154,,,.650,.592,.311,.340,31.9,63.6,47.3,52.8,9.8,12.5,9.2,100.0,137.7,132.3,
240,44,98,.449,13,44,.295,8,10,.800,10,30,40,25,8,9,11,23,109,,,.532,.515,.449,.102,20.8,81.1,47.1,56.8,7.9,20.5,9.7,100.0,107.4,111.3,,240,38,82,.463,16,38,.421,21,25,.840,7,38,45,24,3,5,19,18,113,,,.608,.561,.463,.305,18.9,79.2,52.9,63.2,3.0,9.3,17.0,100.0,111.3,107.4,
240,42,89,.472,9,24,.375,21,30,.700,13,24,37,28,6,0,12,20,114,,,.558,.522,.270,.337,28.9,80.0,49.3,66.7,6.1,0.0,10.5,100.0,115.3,132.5,,240,47,80,.588,10,27,.370,27,31,.871,6,32,38,35,6,10,14,23,131,,,.699,.650,.338,.388,20.0,71.1,50.7,74.5,6.1,15.4,13.0,100.0,132.5,115.3,
240,40,85,.471,14,37,.378,16,21,.762,13,27,40,27,12,2,21,19,110,,,.584,.553,.435,.247,27.7,73.0,47.6,67.5,11.6,3.3,18.2,100.0,106.2,126.5,,240,54,94,.574,13,33,.394,10,14,.714,10,34,44,39,8,6,18,21,131,,,.654,.644,.351,.149,27.0,72.3,52.4,72.2,7.7,12.5,15.2,100.0,126.5,106.2,
240,44,96,.458,10,32,.313,10,13,.769,9,34,43,33,4,3,10,19,108,,,.531,.510,.333,.135,20.0,77.3,48.3,75.0,4.0,4.5,9.0,100.0,108.6,130.7,,240,49,94,.521,9,27,.333,23,27,.852,10,36,46,36,7,4,5,15,130,,,.614,.569,.287,.287,22.7,80.0,51.7,73.5,7.0,6.3,4.5,100.0,130.7,108.6,
240,44,88,.500,12,35,.343,10,16,.625,11,35,46,32,6,9,15,21,110,,,.579,.568,.398,.182,26.2,77.8,52.9,72.7,6.2,15.0,13.6,100.0,113.2,115.2,,240,41,90,.456,8,30,.267,22,25,.880,10,31,41,21,8,5,9,16,112,,,.554,.500,.333,.278,22.2,73.8,47.1,51.2,8.2,9.4,8.2,100.0,115.2,113.2,
240,50,90,.556,12,31,.387,17,23,.739,12,40,52,30,4,10,16,13,129,,,.644,.622,.344,.256,32.4,83.3,61.2,60.0,4.0,18.5,13.8,100.0,129.2,117.2,,240,44,95,.463,19,41,.463,10,11,.909,8,25,33,30,8,7,8,19,117,,,.586,.563,.432,.116,16.7,67.6,38.8,68.2,8.0,11.9,7.4,100.0,117.2,129.2,
240,46,89,.517,12,31,.387,13,19,.684,8,32,40,30,4,7,12,18,117,,,.601,.584,.348,.213,19.5,78.0,48.8,65.2,4.0,11.1,11.0,100.0,116.3,123.2,,240,47,93,.505,15,30,.500,15,21,.714,9,33,42,32,7,5,11,14,124,,,.606,.586,.323,.226,22.0,80.5,51.2,68.1,7.0,8.6,9.7,100.0,123.2,116.3,
240,44,94,.468,21,37,.568,26,32,.813,9,31,40,30,6,2,9,30,135,,,.625,.580,.394,.340,18.0,79.5,44.9,68.2,5.6,3.8,7.7,100.0,127.1,132.7,,240,47,85,.553,12,32,.375,35,49,.714,8,41,49,30,6,6,10,18,141,,,.662,.624,.376,.576,20.5,82.0,55.1,63.8,5.6,10.5,8.6,100.0,132.7,127.1,
240,40,89,.449,10,30,.333,23,29,.793,6,36,42,25,4,9,10,25,113,,,.555,.506,.337,.326,13.3,78.3,46.2,62.5,3.8,16.4,8.9,100.0,108.6,117.2,,240,42,94,.447,10,39,.256,28,34,.824,10,39,49,26,7,8,9,22,122,,,.560,.500,.415,.362,21.7,86.7,53.8,61.9,6.7,13.6,7.6,100.0,117.2,108.6,
240,43,86,.500,15,38,.395,12,20,.600,5,39,44,26,4,0,11,17,113,,,.596,.587,.442,.233,11.4,81.3,47.8,60.5,4.1,0.0,10.4,100.0,115.6,108.4,,240,38,87,.437,15,38,.395,15,19,.789,9,39,48,27,5,5,11,22,106,,,.556,.523,.437,.218,18.8,88.6,52.2,71.1,5.1,10.4,10.3,100.0,108.4,115.6,
240,37,85,.435,9,32,.281,21,27,.778,11,34,45,22,2,8,17,20,104,,,.537,.488,.376,.318,24.4,68.0,47.4,59.5,2.0,12.1,14.9,100.0,104.1,118.1,,240,45,100,.450,11,34,.324,17,21,.810,16,34,50,26,10,4,10,19,118,,,.540,.505,.340,.210,32.0,75.6,52.6,57.8,10.0,7.5,8.4,100.0,118.1,104.1,
240,47,95,.495,11,26,.423,15,19,.789,15,38,53,27,6,2,9,11,120,,,.580,.553,.274,.200,31.9,77.6,55.2,57.4,6.3,3.1,8.0,100.0,126.0,109.2,,240,44,92,.478,8,28,.286,8,12,.667,11,32,43,17,7,5,10,18,104,,,.535,.522,.304,.130,22.4,68.1,44.8,38.6,7.3,7.2,9.3,100.0,109.2,126.0,
240,45,81,.556,16,31,.516,15,19,.789,7,28,35,27,8,3,19,17,121,,,.677,.654,.383,.235,23.3,73.7,51.5,60.0,8.2,5.6,17.5,100.0,124.8,132.0,,240,47,89,.528,12,35,.343,22,23,.957,10,23,33,26,13,5,9,15,128,,,.646,.596,.393,.258,26.3,76.7,48.5,55.3,13.4,10.0,8.3,100.0,132.0,124.8,
240,45,89,.506,17,40,.425,18,24,.750,13,25,38,28,5,3,17,18,125,,,.628,.601,.449,.270,31.0,78.1,51.4,62.2,5.0,5.0,14.6,100.0,124.9,135.9,,240,53,89,.596,14,29,.483,16,19,.842,7,29,36,31,12,5,11,21,136,,,.698,.674,.326,.213,21.9,69.0,48.6,58.5,12.0,10.2,10.2,100.0,135.9,124.9,
240,36,80,.450,8,31,.258,19,22,.864,9,27,36,22,6,5,15,18,99,,,.552,.500,.388,.275,23.1,79.4,49.3,61.1,6.5,8.3,14.3,100.0,107.4,120.4,,240,45,84,.536,10,24,.417,11,15,.733,7,30,37,22,7,3,10,18,111,,,.613,.595,.286,.179,20.6,76.9,50.7,48.9,7.6,6.1,9.9,100.0,120.4,107.4,
240,47,84,.560,17,31,.548,22,22,1.000,6,42,48,32,2,2,13,21,133,,,.710,.661,.369,.262,17.6,89.4,59.3,68.1,2.0,3.9,12.2,100.0,132.4,119.4,,240,45,95,.474,15,44,.341,15,22,.682,5,28,33,31,7,6,4,20,120,,,.573,.553,.463,.232,10.6,82.4,40.7,68.9,7.0,11.3,3.7,100.0,119.4,132.4,
