fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
39,91,0.429,14,43,0.326,19,27,0.704,13,23,36,23,8,3,8,19,111,0.539,0.505,0.473,0.297,26.0,76.7,45.0,59.0,8.5,6.5,7.2,118.2,127.8,Home,LAC,43,77,0.558,11,31,0.355,23,25,0.92,7,37,44,27,6,4,14,22,120,0.682,0.63,0.403,0.325,23.3,74.0,55.0,62.8,6.4,8.3,13.7,127.8,118.2,DAL
35,101,0.347,7,40,0.175,19,26,0.731,14,33,47,18,10,1,12,17,96,0.427,0.381,0.396,0.257,21.5,73.3,42.7,51.4,9.3,1.8,9.6,89.1,113.3,Away,HOU,46,95,0.484,11,38,0.289,19,23,0.826,12,51,63,21,7,3,17,22,122,0.58,0.542,0.4,0.242,26.7,78.5,57.3,45.7,6.5,4.9,13.9,113.3,89.1,DAL
52,100,0.52,23,45,0.511,17,21,0.81,11,41,52,26,7,6,13,18,144,0.659,0.635,0.45,0.21,24.4,83.7,55.3,50.0,6.5,11.3,10.6,132.7,109.7,Home,SAS,44,98,0.449,14,45,0.311,17,24,0.708,8,34,42,32,9,3,10,16,119,0.548,0.52,0.459,0.245,16.3,75.6,44.7,72.7,8.3,5.5,8.4,109.7,132.7,DAL
45,84,0.536,16,44,0.364,22,30,0.733,8,30,38,28,7,6,11,20,128,0.658,0.631,0.524,0.357,19.5,68.2,44.7,62.2,7.1,12.2,10.2,129.4,115.2,Away,PHO,40,90,0.444,14,41,0.341,20,25,0.8,14,33,47,28,5,2,16,21,114,0.564,0.522,0.456,0.278,31.8,80.5,55.3,70.0,5.1,5.0,13.7,115.2,129.4,DAL
39,88,0.443,10,37,0.27,22,26,0.846,7,30,37,21,12,7,10,21,110,0.553,0.5,0.42,0.295,15.2,62.5,39.4,53.8,12.2,14.3,9.1,111.8,114.9,Home,CLE,40,92,0.435,17,43,0.395,16,23,0.696,18,39,57,33,7,4,16,21,113,0.553,0.527,0.467,0.25,37.5,84.8,60.6,82.5,7.1,7.8,13.5,114.9,111.8,DAL
40,90,0.444,14,33,0.424,16,19,0.842,13,26,39,29,9,3,18,27,110,0.559,0.522,0.367,0.211,28.9,81.3,50.6,72.5,8.9,7.3,15.5,108.6,116.5,Away,MIN,38,74,0.514,17,33,0.515,25,34,0.735,6,32,38,23,9,10,22,21,118,0.663,0.628,0.446,0.459,18.8,71.1,49.4,60.5,8.9,17.5,19.8,116.5,108.6,DAL
49,88,0.557,16,40,0.4,18,22,0.818,6,37,43,25,5,2,9,14,132,0.676,0.648,0.455,0.25,16.2,69.8,47.8,51.0,5.0,3.6,8.4,131.9,121.9,Away,GSW,47,103,0.456,19,48,0.396,9,13,0.692,16,31,47,32,8,3,11,21,122,0.561,0.549,0.466,0.126,30.2,83.8,52.2,68.1,8.0,6.3,9.2,121.9,131.9,DAL
37,93,0.398,11,40,0.275,5,10,0.5,8,33,41,28,6,5,16,15,90,0.462,0.457,0.43,0.108,14.8,82.5,43.6,75.7,5.7,9.6,14.1,85.1,120.1,Away,UTA,49,96,0.51,12,44,0.273,17,18,0.944,7,46,53,37,9,6,13,15,127,0.611,0.573,0.458,0.188,17.5,85.2,56.4,75.5,8.5,11.3,11.1,120.1,85.1,DAL
42,84,0.5,13,30,0.433,29,41,0.707,7,36,43,25,12,7,12,18,126,0.617,0.577,0.357,0.488,16.3,78.3,48.3,59.5,11.4,14.9,10.5,119.7,92.1,Home,POR,34,87,0.391,13,40,0.325,16,22,0.727,10,36,46,23,4,3,22,34,97,0.502,0.466,0.46,0.253,21.7,83.7,51.7,67.6,3.8,5.6,18.5,92.1,119.7,DAL
56,96,0.583,17,38,0.447,10,15,0.667,10,42,52,35,11,8,17,21,139,0.677,0.672,0.396,0.156,23.8,80.8,55.3,62.5,10.1,14.5,14.2,127.5,94.5,Home,POR,39,95,0.411,13,40,0.325,12,17,0.706,10,32,42,27,9,3,19,15,103,0.503,0.479,0.421,0.179,19.2,76.2,44.7,69.2,8.3,5.2,15.6,94.5,127.5,DAL
