fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
44,94,0.468,17,43,0.395,9,10,0.9,9,29,38,25,10,6,10,23,114,0.579,0.559,0.457,0.106,19.6,69.0,43.2,56.8,10.2,10.5,9.2,116.3,115.3,Away,BRK,42,84,0.5,9,27,0.333,20,26,0.769,13,37,50,30,6,6,18,16,113,0.592,0.554,0.321,0.31,31.0,80.4,56.8,71.4,6.1,11.8,15.9,115.3,116.3,CLE
38,92,0.413,12,45,0.267,17,23,0.739,8,40,48,20,10,8,14,16,105,0.514,0.478,0.489,0.25,16.3,87.0,50.5,52.6,9.4,13.1,12.1,99.1,102.0,Home,OKC,40,87,0.46,13,26,0.5,15,19,0.789,6,41,47,22,8,10,18,17,108,0.566,0.534,0.299,0.218,13.0,83.7,49.5,55.0,7.6,21.3,15.9,102.0,99.1,CLE
43,99,0.434,12,31,0.387,15,24,0.625,18,33,51,29,2,6,7,16,113,0.516,0.495,0.313,0.242,32.7,75.0,51.5,67.4,2.0,10.0,6.0,115.7,127.9,Home,IND,48,98,0.49,15,38,0.395,14,17,0.824,11,37,48,36,3,4,8,20,125,0.593,0.566,0.388,0.173,25.0,67.3,48.5,75.0,3.1,5.9,7.0,127.9,115.7,CLE
36,92,0.391,10,38,0.263,9,12,0.75,14,32,46,19,6,6,15,19,91,0.468,0.446,0.413,0.13,28.0,72.7,48.9,52.8,6.3,11.5,13.4,95.3,114.1,Home,NYK,38,86,0.442,13,34,0.382,20,25,0.8,12,36,48,18,9,1,14,17,109,0.562,0.517,0.395,0.291,27.3,72.0,51.1,47.4,9.4,1.9,12.6,114.1,95.3,CLE
32,74,0.432,12,32,0.375,19,20,0.95,6,40,46,22,7,5,18,27,95,0.574,0.514,0.432,0.27,15.0,71.4,47.9,68.8,7.3,8.1,17.9,98.5,92.3,Away,NYK,32,92,0.348,5,30,0.167,20,30,0.667,16,34,50,18,10,3,14,16,89,0.423,0.375,0.326,0.326,28.6,85.0,52.1,56.3,10.4,7.1,11.7,92.3,98.5,CLE
44,84,0.524,8,28,0.286,20,25,0.8,5,30,35,27,10,9,13,20,116,0.611,0.571,0.333,0.298,13.2,81.1,46.7,61.4,9.6,16.4,12.0,111.7,116.5,Away,IND,45,86,0.523,15,31,0.484,16,24,0.667,7,33,40,28,7,5,19,18,121,0.627,0.61,0.36,0.279,18.9,86.8,53.3,62.2,6.7,8.9,16.4,116.5,111.7,CLE
41,83,0.494,11,37,0.297,22,28,0.786,13,41,54,26,8,2,18,21,115,0.603,0.56,0.446,0.337,32.5,70.7,55.1,63.4,8.1,3.8,15.9,116.3,105.2,Home,GSW,34,94,0.362,16,41,0.39,20,30,0.667,17,27,44,26,10,4,13,18,104,0.485,0.447,0.436,0.319,29.3,67.5,44.9,76.5,10.1,8.7,10.8,105.2,116.3,CLE
42,83,0.506,9,29,0.31,27,37,0.73,11,30,41,26,9,5,20,24,120,0.604,0.56,0.349,0.446,27.5,71.4,50.0,61.9,8.8,8.6,16.8,117.1,124.9,Away,OKC,44,86,0.512,12,28,0.429,28,30,0.933,12,29,41,23,10,8,14,27,128,0.645,0.581,0.326,0.349,28.6,72.5,50.0,52.3,9.8,14.8,12.4,124.9,117.1,CLE
37,86,0.43,11,30,0.367,33,43,0.767,11,34,45,23,13,3,11,24,118,0.562,0.494,0.349,0.5,21.6,69.4,45.0,62.2,12.5,5.8,9.5,113.7,106.0,Away,GSW,37,90,0.411,13,38,0.342,23,30,0.767,15,40,55,26,5,3,20,29,110,0.533,0.483,0.422,0.333,30.6,78.4,55.0,70.3,4.8,5.4,16.2,106.0,113.7,CLE
45,91,0.495,16,35,0.457,14,17,0.824,14,25,39,24,3,1,11,18,120,0.609,0.582,0.385,0.187,32.6,75.8,51.3,53.3,3.2,2.4,10.0,129.2,142.1,Away,SAC,49,83,0.59,20,42,0.476,14,22,0.636,8,29,37,32,3,4,10,19,132,0.712,0.711,0.506,0.265,24.2,67.4,48.7,65.3,3.2,7.1,9.7,142.1,129.2,CLE
