fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
46,90,0.511,15,34,0.441,15,20,0.75,7,40,47,31,5,8,9,18,122,0.617,0.594,0.378,0.222,16.7,76.9,50.0,67.4,5.0,16.3,8.3,122.9,116.9,4578b23d-7a21-4dcc-aba2-9e5be0042de7,Away,1,39,95,0.411,18,46,0.391,20,23,0.87,12,35,47,26,7,4,9,19,116,0.552,0.505,0.484,0.242,23.1,83.3,50.0,66.7,7.1,7.1,7.9,116.9,122.9
35,83,0.422,9,32,0.281,12,16,0.75,6,37,43,21,8,6,19,17,91,0.505,0.476,0.386,0.193,14.6,74.0,47.3,60.0,8.1,15.8,17.4,91.6,109.7,c65cf41f-86ac-49a7-8bdc-3da0ef227595,Away,0,39,95,0.411,20,57,0.351,11,11,1.0,13,35,48,28,9,3,14,14,109,0.546,0.516,0.6,0.116,26.0,85.4,52.7,71.8,9.1,5.9,12.3,109.7,91.6
48,91,0.527,6,24,0.25,14,17,0.824,9,33,42,30,7,5,12,22,116,0.589,0.56,0.264,0.187,22.5,82.5,52.5,62.5,7.1,11.1,10.9,117.9,111.8,4c20af7f-87cc-42ec-8754-2a1e2f8aecbe,Away,1,42,83,0.506,10,38,0.263,16,20,0.8,7,31,38,31,7,5,14,18,110,0.599,0.566,0.458,0.241,17.5,77.5,47.5,73.8,7.1,7.5,13.2,111.8,117.9
47,91,0.516,14,33,0.424,17,21,0.81,13,39,52,32,11,5,12,18,125,0.624,0.593,0.363,0.231,31.0,92.9,61.9,68.1,11.4,15.2,10.7,129.0,99.1,bcb7a1c3-8153-4f9f-adf1-1e3a277026b5,Home,1,32,75,0.427,13,42,0.31,19,23,0.826,3,29,32,28,6,4,16,13,96,0.564,0.513,0.56,0.307,7.1,69.0,38.1,87.5,6.2,6.9,15.8,99.1,129.0
45,93,0.484,14,37,0.378,9,14,0.643,14,33,47,25,6,4,10,18,113,0.57,0.559,0.398,0.151,29.2,86.8,54.7,55.6,6.4,7.8,9.2,121.1,123.2,ba88cacd-80ee-4720-ad2a-0a70ca0ae8a5,Away,0,44,85,0.518,14,34,0.412,13,17,0.765,5,34,39,32,5,5,7,13,115,0.622,0.6,0.4,0.2,13.2,70.8,45.3,72.7,5.4,8.9,7.0,123.2,121.1
47,88,0.534,12,37,0.324,26,29,0.897,12,27,39,27,7,6,17,18,132,0.655,0.602,0.42,0.33,32.4,84.4,56.5,57.4,6.8,10.7,14.4,128.4,137.1,b8494f3b-c8fd-42a8-852b-47d5b03820f9,Away,0,53,87,0.609,20,31,0.645,15,20,0.75,5,25,30,35,10,4,14,21,141,0.736,0.724,0.356,0.23,15.6,67.6,43.5,66.0,9.7,7.8,12.8,137.1,128.4
42,90,0.467,8,32,0.25,12,17,0.706,5,35,40,27,7,10,5,19,104,0.533,0.511,0.356,0.189,10.9,83.3,45.5,64.3,7.3,21.7,4.9,108.1,99.8,ad0ab584-961b-4a2e-bd3e-577518c6edf9,Away,1,32,79,0.405,6,33,0.182,26,29,0.897,7,41,48,22,2,5,14,21,96,0.523,0.443,0.418,0.367,16.7,89.1,54.5,68.8,2.1,8.6,13.2,99.8,108.1
38,75,0.507,11,32,0.344,20,27,0.741,6,27,33,21,9,9,20,16,107,0.616,0.58,0.427,0.36,17.1,75.0,46.5,55.3,9.0,16.7,18.7,107.4,118.4,0bafd42c-5043-40f9-8000-aa18ed5bab22,Home,0,43,83,0.518,14,29,0.483,18,20,0.9,9,29,38,34,10,4,20,20,118,0.643,0.602,0.349,0.241,25.0,82.9,53.5,79.1,10.0,9.3,17.9,118.4,107.4
45,87,0.517,11,29,0.379,16,22,0.727,11,33,44,28,4,7,10,13,117,0.605,0.58,0.333,0.253,26.2,78.6,52.4,62.2,4.2,15.9,9.4,123.6,116.2,cb703b6c-c91e-475c-a7d4-deae40bb2f0f,Away,1,40,90,0.444,16,46,0.348,14,17,0.824,9,31,40,25,4,6,10,18,110,0.564,0.533,0.511,0.189,21.4,73.8,47.6,62.5,4.2,10.3,9.3,116.2,123.6
42,91,0.462,11,34,0.324,20,22,0.909,11,36,47,24,13,3,16,20,115,0.571,0.522,0.374,0.242,23.4,90.0,54.0,57.1,12.3,6.7,13.7,108.7,116.2,98350b73-3ec9-4606-a4d1-779866cb000e,Home,0,42,84,0.5,15,39,0.385,24,29,0.828,4,36,40,33,12,1,17,18,123,0.636,0.589,0.464,0.345,10.0,76.6,46.0,78.6,11.3,1.8,14.9,116.2,108.7
