fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
43,98,0.439,16,42,0.381,15,21,0.714,15,38,53,31,5,4,16,27,117,0.546,0.52,0.429,0.214,31.9,73.1,53.5,72.1,4.9,7.3,13.0,113.5,109.6,Home,NYK,41,94,0.436,9,39,0.231,22,32,0.688,14,32,46,21,10,4,11,21,113,0.523,0.484,0.415,0.34,26.9,68.1,46.5,51.2,9.7,7.1,9.2,109.6,113.5,UTA
49,92,0.533,11,33,0.333,13,14,0.929,13,32,45,27,9,9,11,14,122,0.621,0.592,0.359,0.152,31.7,60.4,47.9,55.1,9.5,15.5,10.1,128.6,120.1,Away,POR,43,103,0.417,16,45,0.356,12,18,0.667,21,28,49,30,9,4,11,12,114,0.514,0.495,0.437,0.175,39.6,68.3,52.1,69.8,9.5,6.8,9.0,120.1,128.6,UTA
38,86,0.442,12,37,0.324,16,21,0.762,9,28,37,28,8,3,13,12,104,0.546,0.512,0.43,0.244,19.6,77.8,45.1,73.7,8.1,7.5,12.0,105.5,126.9,Away,SAC,46,85,0.541,22,45,0.489,11,15,0.733,8,37,45,36,6,2,18,17,125,0.682,0.671,0.529,0.176,22.2,80.4,54.9,78.3,6.1,4.1,16.4,126.9,105.5,UTA
45,91,0.495,14,34,0.412,21,24,0.875,12,39,51,30,6,8,14,20,125,0.615,0.571,0.374,0.264,32.4,78.0,58.6,66.7,6.0,15.7,12.1,125.9,108.7,Home,BRK,39,90,0.433,16,39,0.41,14,20,0.7,11,25,36,25,4,9,14,17,108,0.547,0.522,0.433,0.222,22.0,67.6,41.4,64.1,4.0,15.8,12.4,108.7,125.9,UTA
40,78,0.513,13,30,0.433,23,28,0.821,6,32,38,24,5,6,16,22,116,0.642,0.596,0.385,0.359,16.7,69.6,46.3,60.0,5.1,13.3,15.0,118.2,126.4,Away,CLE,45,96,0.469,23,51,0.451,11,16,0.688,14,30,44,34,8,3,12,23,124,0.602,0.589,0.531,0.167,30.4,83.3,53.7,75.6,8.2,6.3,10.4,126.4,118.2,UTA
43,94,0.457,11,30,0.367,22,24,0.917,15,29,44,26,15,7,13,18,119,0.569,0.516,0.319,0.255,34.1,70.7,51.8,60.5,15.1,12.7,11.1,119.5,111.5,Away,DET,43,86,0.5,9,31,0.29,16,19,0.842,12,29,41,24,6,9,21,19,111,0.588,0.552,0.36,0.221,29.3,65.9,48.2,55.8,6.0,14.1,18.2,111.5,119.5,UTA
48,91,0.527,17,38,0.447,13,14,0.929,8,33,41,35,7,5,12,17,126,0.648,0.621,0.418,0.154,22.9,73.3,51.3,72.9,7.1,8.1,11.0,128.1,121.0,Away,TOR,45,94,0.479,13,32,0.406,16,19,0.842,12,27,39,35,7,5,11,17,119,0.581,0.548,0.34,0.202,26.7,77.1,48.8,77.8,7.1,9.4,9.7,121.0,128.1,UTA
47,95,0.495,16,43,0.372,20,22,0.909,13,40,53,34,4,7,14,21,130,0.621,0.579,0.453,0.232,30.2,75.5,55.2,72.3,3.9,11.1,11.8,127.8,116.0,Away,SAS,44,98,0.449,16,35,0.457,14,21,0.667,13,30,43,36,8,8,9,18,118,0.55,0.531,0.357,0.214,24.5,69.8,44.8,81.8,7.9,15.4,7.7,116.0,127.8,UTA
36,85,0.424,12,39,0.308,21,25,0.84,17,25,42,27,5,3,19,15,105,0.547,0.494,0.459,0.294,37.0,80.6,54.5,75.0,5.3,5.5,16.5,110.5,117.9,Away,NOP,45,82,0.549,10,27,0.37,12,15,0.8,6,29,35,27,10,7,15,19,112,0.632,0.61,0.329,0.183,19.4,63.0,45.5,60.0,10.5,15.2,14.5,117.9,110.5,UTA
43,93,0.462,11,41,0.268,20,28,0.714,9,34,43,29,8,6,10,25,117,0.555,0.522,0.441,0.301,19.1,81.0,48.3,67.4,7.8,12.8,8.7,114.2,106.3,Home,MIA,34,78,0.436,9,31,0.29,32,40,0.8,8,38,46,20,8,8,16,24,109,0.57,0.494,0.397,0.513,19.0,80.9,51.7,58.8,7.8,15.4,14.3,106.3,114.2,UTA
49,96,0.51,12,44,0.273,17,18,0.944,7,46,53,37,9,6,13,15,127,0.611,0.573,0.458,0.188,17.5,85.2,56.4,75.5,8.5,11.3,11.1,120.1,85.1,Home,DAL,37,93,0.398,11,40,0.275,5,10,0.5,8,33,41,28,6,5,16,15,90,0.462,0.457,0.43,0.108,14.8,82.5,43.6,75.7,5.7,9.6,14.1,85.1,120.1,UTA
53,103,0.515,16,32,0.5,32,35,0.914,15,28,43,28,11,8,12,22,154,0.65,0.592,0.311,0.34,31.9,63.6,47.3,52.8,9.8,12.5,9.2,137.7,132.3,Home,DET,56,105,0.533,19,41,0.463,17,22,0.773,16,32,48,33,5,3,17,27,148,0.645,0.624,0.39,0.21,36.4,68.1,52.7,58.9,4.5,4.2,12.9,132.3,137.7,UTA
34,94,0.362,6,34,0.176,23,34,0.676,16,41,57,23,11,2,18,24,97,0.445,0.394,0.362,0.362,25.4,82.0,50.4,67.6,10.1,4.9,14.2,89.0,115.7,Away,BOS,39,90,0.433,17,49,0.347,31,36,0.861,9,47,56,24,9,8,14,23,126,0.595,0.528,0.544,0.4,18.0,74.6,49.6,61.5,8.3,13.3,11.7,115.7,89.0,UTA
46,80,0.575,8,30,0.267,20,24,0.833,9,39,48,30,4,4,24,18,120,0.663,0.625,0.375,0.3,32.1,72.2,58.5,65.2,3.9,6.1,20.9,118.4,107.6,Away,PHI,42,104,0.404,7,38,0.184,18,23,0.783,15,19,34,30,12,6,6,20,109,0.478,0.438,0.365,0.221,27.8,67.9,41.5,71.4,11.8,12.0,5.0,107.6,118.4,UTA
47,90,0.522,20,44,0.455,18,22,0.818,10,37,47,33,6,8,11,15,132,0.662,0.633,0.489,0.244,27.0,77.1,55.3,70.2,6.1,13.8,9.9,135.2,118.8,Away,MIL,42,94,0.447,17,36,0.472,15,19,0.789,11,27,38,31,6,6,9,20,116,0.567,0.537,0.383,0.202,22.9,73.0,44.7,73.8,6.1,13.0,8.1,118.8,135.2,UTA
46,83,0.554,13,33,0.394,19,23,0.826,7,33,40,34,12,8,17,19,124,0.666,0.633,0.398,0.277,21.2,80.5,54.1,73.9,12.0,16.7,15.4,124.1,111.1,Home,DEN,37,81,0.457,13,33,0.394,24,28,0.857,8,26,34,26,11,4,16,23,111,0.595,0.537,0.407,0.346,19.5,78.8,45.9,70.3,11.0,8.0,14.6,111.1,124.1,UTA
52,93,0.559,21,43,0.488,20,26,0.769,14,42,56,34,7,8,14,23,145,0.694,0.672,0.462,0.28,37.8,84.0,64.4,65.4,6.9,17.0,11.8,143.8,112.0,Home,TOR,35,81,0.432,17,34,0.5,26,37,0.703,8,23,31,25,5,8,13,21,113,0.581,0.537,0.42,0.457,16.0,62.2,35.6,71.4,5.0,16.0,11.8,112.0,143.8,UTA
42,93,0.452,12,37,0.324,36,39,0.923,13,39,52,28,7,5,10,20,132,0.599,0.516,0.398,0.419,28.3,84.8,56.5,66.7,6.7,7.9,8.3,126.1,119.5,Home,LAL,46,92,0.5,13,29,0.448,20,24,0.833,7,33,40,30,6,8,12,23,125,0.609,0.571,0.315,0.261,15.2,71.7,43.5,65.2,5.7,14.3,10.5,119.5,126.1,UTA
45,81,0.556,11,25,0.44,31,35,0.886,10,36,46,29,5,8,15,17,132,0.685,0.623,0.309,0.432,28.6,66.7,51.7,64.4,5.1,12.5,13.5,133.6,106.2,Home,IND,38,95,0.4,9,31,0.29,20,25,0.8,18,25,43,27,9,4,14,31,105,0.495,0.447,0.326,0.263,33.3,71.4,48.3,71.1,9.1,7.1,11.7,106.2,133.6,UTA
43,89,0.483,13,32,0.406,30,36,0.833,11,27,38,33,7,4,15,21,129,0.615,0.556,0.36,0.404,26.2,79.4,50.0,76.7,6.7,7.4,12.5,122.7,127.4,Home,OKC,48,86,0.558,14,32,0.438,24,28,0.857,7,31,38,36,8,10,16,29,134,0.681,0.64,0.372,0.326,20.6,73.8,50.0,75.0,7.6,17.5,14.0,127.4,122.7,UTA
