mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,46,91,.505,13,42,.310,21,28,.750,11,33,44,31,8,7,8,17,126,,,.610,.577,.462,.308,26.8,71.7,50.6,67.4,8.3,12.1,7.2,100.0,130.3,118.9,,240,43,90,.478,13,32,.406,16,21,.762,13,30,43,24,4,1,12,19,115,,,.579,.550,.356,.233,28.3,73.2,49.4,55.8,4.1,2.0,10.8,100.0,118.9,130.3,
265,48,99,.485,11,39,.282,21,25,.840,11,32,43,25,10,4,12,15,128,,,.582,.540,.394,.253,22.4,62.7,43.0,52.1,9.3,6.9,9.8,100.0,118.9,113.4,,265,48,101,.475,14,43,.326,12,19,.632,19,38,57,27,7,4,19,21,122,,,.558,.545,.426,.188,37.3,77.6,57.0,56.3,6.5,6.7,14.8,100.0,113.4,118.9,
240,43,88,.489,17,39,.436,17,20,.850,13,39,52,29,3,6,16,17,120,,,.620,.585,.443,.227,31.0,81.3,57.8,67.4,3.1,11.8,14.2,100.0,123.2,121.1,,240,44,95,.463,17,44,.386,13,20,.650,9,29,38,29,10,6,5,15,118,,,.568,.553,.463,.211,18.8,69.0,42.2,65.9,10.3,12.2,4.6,100.0,121.1,123.2,
240,51,95,.537,15,42,.357,17,22,.773,13,44,57,29,6,7,11,12,134,,,.640,.616,.442,.232,30.2,83.0,59.4,56.9,5.8,14.3,9.5,100.0,130.4,98.3,,240,40,94,.426,12,45,.267,9,12,.750,9,30,39,28,6,1,16,17,101,,,.509,.489,.479,.128,17.0,69.8,40.6,70.0,5.8,1.9,13.9,100.0,98.3,130.4,
240,42,92,.457,15,40,.375,24,29,.828,17,30,47,33,7,10,14,15,123,,,.587,.538,.435,.315,37.8,75.0,55.3,78.6,7.2,19.6,11.8,100.0,125.7,129.8,,240,48,91,.527,18,40,.450,13,17,.765,10,28,38,34,7,10,12,22,127,,,.645,.626,.440,.187,25.0,62.2,44.7,70.8,7.2,19.2,10.9,100.0,129.8,125.7,
240,39,90,.433,17,49,.347,31,36,.861,9,47,56,24,9,8,14,23,126,,,.595,.528,.544,.400,18.0,74.6,49.6,61.5,8.3,13.3,11.7,100.0,115.7,89.0,,240,34,94,.362,6,34,.176,23,34,.676,16,41,57,23,11,2,18,24,97,,,.445,.394,.362,.362,25.4,82.0,50.4,67.6,10.1,4.9,14.2,100.0,89.0,115.7,
240,46,90,.511,16,41,.390,10,19,.526,13,43,56,26,6,6,18,20,118,,,.600,.600,.456,.211,31.7,81.1,59.6,56.5,6.0,12.0,15.5,100.0,118.3,101.2,,240,38,92,.413,8,42,.190,17,22,.773,10,28,38,23,12,2,9,18,101,,,.497,.457,.457,.239,18.9,68.3,40.4,60.5,12.0,4.1,8.1,100.0,101.2,118.3,
240,47,90,.522,17,35,.486,20,29,.690,13,29,42,26,3,8,15,20,131,,,.637,.617,.389,.322,30.2,76.3,51.9,55.3,2.9,15.7,12.7,100.0,128.1,130.0,,240,48,91,.527,19,40,.475,18,22,.818,9,30,39,29,6,7,13,23,133,,,.661,.632,.440,.242,23.7,69.8,48.1,60.4,5.9,12.7,11.4,100.0,130.0,128.1,
265,39,90,.433,19,47,.404,30,31,.968,7,39,46,21,5,4,8,19,127,,,.613,.539,.522,.344,15.2,83.0,49.5,53.8,4.9,6.6,7.2,100.0,124.0,117.2,,265,44,95,.463,14,34,.412,18,20,.900,8,39,47,22,4,6,9,27,120,,,.578,.537,.358,.211,17.0,84.8,50.5,50.0,3.9,14.0,8.0,100.0,117.2,124.0,
240,34,91,.374,9,35,.257,25,30,.833,6,25,31,22,5,5,6,13,102,,,.489,.423,.385,.330,12.5,67.6,36.5,64.7,5.1,10.0,5.4,100.0,103.6,137.1,,240,52,92,.565,18,42,.429,13,16,.813,12,42,54,34,3,6,11,22,135,,,.682,.663,.457,.174,32.4,87.5,63.5,65.4,3.0,10.7,10.0,100.0,137.1,103.6,
