fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
41,80,0.513,12,29,0.414,25,28,0.893,7,36,43,26,5,6,17,15,119,0.644,0.588,0.363,0.35,18.9,83.7,53.8,63.4,4.9,10.0,15.6,115.8,108.0,527d6637-a8de-4ef7-be60-3b37a18c41cb,Away,1,49,103,0.476,6,43,0.14,7,9,0.778,7,30,37,28,11,7,8,20,111,0.519,0.505,0.417,0.087,16.3,81.1,46.3,57.1,10.7,13.7,7.0,108.0,115.8
41,93,0.441,10,40,0.25,21,26,0.808,8,38,46,27,4,8,11,26,113,0.541,0.495,0.43,0.28,17.4,73.1,46.9,65.9,3.8,12.9,9.5,108.5,117.1,3cc6504d-aaad-4a4d-8436-02649822c481,Home,0,43,97,0.443,5,35,0.143,31,38,0.816,14,38,52,23,7,5,7,24,122,0.536,0.469,0.361,0.392,26.9,82.6,53.1,53.5,6.7,9.4,5.8,117.1,108.5
46,92,0.5,14,37,0.378,24,32,0.75,10,32,42,30,6,4,13,25,130,0.613,0.576,0.402,0.348,21.3,82.1,48.8,65.2,5.6,7.3,10.9,121.4,132.6,92a2a933-7a39-4300-9e39-7e569cf85871,Away,0,50,90,0.556,14,35,0.4,28,34,0.824,7,37,44,34,7,5,11,27,142,0.676,0.633,0.389,0.378,17.9,78.7,51.2,68.0,6.5,9.1,9.5,132.6,121.4
49,92,0.533,12,34,0.353,15,19,0.789,8,34,42,27,5,5,14,16,125,0.623,0.598,0.37,0.207,20.0,77.3,50.0,55.1,4.8,9.1,12.2,121.2,117.3,3709826f-6135-461c-817c-e8cae079882b,Away,1,46,95,0.484,14,40,0.35,15,17,0.882,10,32,42,31,10,8,12,16,121,0.59,0.558,0.421,0.179,22.7,80.0,50.0,67.4,9.7,13.8,10.5,117.3,121.2
35,76,0.461,9,34,0.265,29,42,0.69,4,37,41,20,7,4,11,24,108,0.572,0.52,0.447,0.553,9.3,84.1,47.1,57.1,7.1,8.2,10.4,109.4,113.4,a1a47107-c6ad-48e5-b4e2-581f0d4a6539,Away,0,36,83,0.434,13,34,0.382,27,32,0.844,7,39,46,22,7,2,10,24,112,0.577,0.512,0.41,0.386,15.9,90.7,52.9,61.1,7.1,4.8,9.3,113.4,109.4
42,94,0.447,17,36,0.472,15,19,0.789,11,27,38,31,6,6,9,20,116,0.567,0.537,0.383,0.202,22.9,73.0,44.7,73.8,6.1,13.0,8.1,118.8,135.2,106684a6-dc13-4274-a3a4-2b7a010ae6d6,Home,0,47,90,0.522,20,44,0.455,18,22,0.818,10,37,47,33,6,8,11,15,132,0.662,0.633,0.489,0.244,27.0,77.1,55.3,70.2,6.1,13.8,9.9,135.2,118.8
52,92,0.565,18,42,0.429,13,16,0.813,12,42,54,34,3,6,11,22,135,0.682,0.663,0.457,0.174,32.4,87.5,63.5,65.4,3.0,10.7,10.0,137.1,103.6,5b47463f-bb81-4c28-be1c-cb618bac9569,Home,1,34,91,0.374,9,35,0.257,25,30,0.833,6,25,31,22,5,5,6,13,102,0.489,0.423,0.385,0.33,12.5,67.6,36.5,64.7,5.1,10.0,5.4,103.6,137.1
51,94,0.543,13,31,0.419,14,17,0.824,14,36,50,33,6,5,12,15,129,0.636,0.612,0.33,0.181,32.6,75.0,54.9,64.7,6.1,8.1,10.6,131.8,120.5,cd86de00-5dcd-47b7-b80d-1d4202142a3b,Home,1,47,98,0.48,15,36,0.417,9,14,0.643,12,29,41,23,5,4,8,16,118,0.566,0.556,0.367,0.143,25.0,67.4,45.1,48.9,5.1,6.3,7.1,120.5,131.8
48,92,0.522,20,43,0.465,27,32,0.844,4,36,40,31,5,3,14,22,143,0.674,0.63,0.467,0.348,9.5,80.0,46.0,64.6,4.4,4.7,11.7,126.8,125.9,32f880b9-f52e-4656-9a6d-c6780a761db2,Home,1,55,105,0.524,17,41,0.415,15,20,0.75,9,38,47,34,6,2,9,19,142,0.624,0.605,0.39,0.19,20.0,90.5,54.0,61.8,5.3,4.1,7.3,125.9,126.8
38,95,0.4,12,42,0.286,7,10,0.7,9,27,36,19,6,6,10,18,95,0.478,0.463,0.442,0.105,17.0,71.1,39.6,50.0,6.0,9.2,9.1,95.7,136.0,89736c19-1eab-425e-b185-b5e8b7123ef6,Away,0,55,93,0.591,12,28,0.429,13,19,0.684,11,44,55,36,5,3,11,9,135,0.666,0.656,0.301,0.204,28.9,83.0,60.4,65.5,5.0,5.7,9.8,136.0,95.7
