mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,37,96,.385,12,43,.279,24,28,.857,19,32,51,24,9,0,14,28,110,,,.508,.448,.448,.292,33.3,78.0,52.0,64.9,9.0,0.0,11.4,100.0,110.6,116.6,,240,43,82,.524,9,27,.333,21,30,.700,9,38,47,27,8,6,14,19,116,,,.609,.579,.329,.366,22.0,66.7,48.0,62.8,8.0,11.3,12.8,100.0,116.6,110.6,
240,37,88,.420,13,39,.333,14,16,.875,13,33,46,28,11,2,20,22,101,,,.531,.494,.443,.182,28.3,78.6,52.3,75.7,11.1,4.3,17.4,100.0,102.0,105.0,,240,36,81,.444,14,34,.412,18,21,.857,9,33,42,24,9,5,20,19,104,,,.576,.531,.420,.259,21.4,71.7,47.7,66.7,9.1,10.2,18.1,100.0,105.0,102.0,
240,40,98,.408,14,41,.341,15,19,.789,20,29,49,27,5,4,16,19,109,,,.512,.480,.418,.194,36.4,80.6,53.8,67.5,5.0,7.3,13.1,100.0,109.4,128.5,,240,44,87,.506,19,32,.594,21,23,.913,7,35,42,31,10,3,13,20,128,,,.659,.615,.368,.264,19.4,63.6,46.2,70.5,10.0,5.3,11.8,100.0,128.5,109.4,
265,44,97,.454,18,46,.391,17,21,.810,14,35,49,33,6,4,16,18,123,,,.579,.546,.474,.216,26.9,79.5,51.0,75.0,5.6,5.2,13.1,100.0,114.1,120.6,,265,52,100,.520,8,23,.348,18,20,.900,9,38,47,26,8,7,12,16,130,,,.597,.560,.230,.200,20.5,73.1,49.0,50.0,7.4,13.7,9.9,100.0,120.6,114.1,
240,36,77,.468,21,43,.488,28,33,.848,8,35,43,26,3,1,8,21,121,,,.661,.604,.558,.429,19.5,70.0,47.3,72.2,3.3,1.9,8.0,100.0,131.6,126.2,,240,44,95,.463,13,41,.317,15,19,.789,15,33,48,28,6,3,8,24,116,,,.561,.532,.432,.200,30.0,80.5,52.7,63.6,6.5,8.8,7.2,100.0,126.2,131.6,
240,43,90,.478,10,32,.313,19,29,.655,11,32,43,29,10,3,16,34,115,,,.560,.533,.356,.322,25.6,74.4,50.0,67.4,9.8,6.3,13.5,100.0,112.2,120.0,,240,34,76,.447,11,28,.393,44,52,.846,11,32,43,22,9,8,15,22,123,,,.622,.520,.368,.684,25.6,74.4,50.0,64.7,8.8,13.8,13.2,100.0,120.0,112.2,
240,40,81,.494,19,42,.452,19,24,.792,7,34,41,35,7,2,24,21,118,,,.644,.611,.519,.296,18.4,69.4,47.1,87.5,6.6,3.8,20.8,100.0,110.6,105.0,,240,45,100,.450,12,47,.255,10,12,.833,15,31,46,28,10,3,20,18,112,,,.532,.510,.470,.120,30.6,81.6,52.9,62.2,9.4,7.7,16.0,100.0,105.0,110.6,
240,40,83,.482,17,41,.415,26,30,.867,9,43,52,25,6,6,20,31,123,,,.639,.584,.494,.361,20.9,78.2,53.1,62.5,5.7,12.8,17.2,100.0,116.3,117.3,,240,41,91,.451,15,44,.341,27,42,.643,12,34,46,25,8,7,10,23,124,,,.566,.533,.484,.462,21.8,79.1,46.9,61.0,7.6,16.7,8.4,100.0,117.3,116.3,
240,41,82,.500,15,39,.385,23,31,.742,10,37,47,30,3,4,9,18,120,,,.627,.591,.476,.378,26.3,71.2,52.2,73.2,3.2,6.3,8.6,100.0,129.0,122.5,,240,42,95,.442,12,32,.375,18,24,.750,15,28,43,26,5,1,6,21,114,,,.540,.505,.337,.253,28.8,73.7,47.8,61.9,5.4,2.3,5.4,100.0,122.5,129.0,
240,38,86,.442,17,43,.395,19,24,.792,6,36,42,31,5,4,15,15,112,,,.580,.541,.500,.279,14.6,87.8,51.2,81.6,4.9,7.8,13.4,100.0,110.0,111.0,,240,44,90,.489,13,39,.333,12,14,.857,5,35,40,31,5,6,11,21,113,,,.588,.561,.433,.156,12.2,85.4,48.8,70.5,4.9,14.0,10.3,100.0,111.0,110.0,
240,36,86,.419,10,34,.294,28,33,.848,15,35,50,20,4,3,17,19,110,,,.547,.477,.395,.384,34.1,76.1,55.6,55.6,4.1,6.1,14.5,100.0,112.8,108.7,,240,39,95,.411,16,46,.348,12,16,.750,11,29,40,22,8,3,10,30,106,,,.519,.495,.484,.168,23.9,65.9,44.4,56.4,8.2,5.8,8.9,100.0,108.7,112.8,
265,49,104,.471,19,48,.396,19,23,.826,24,36,60,29,3,2,29,28,136,,,.596,.563,.462,.221,46.2,76.6,60.6,59.2,2.6,2.9,20.3,100.0,120.0,121.8,,265,51,98,.520,5,29,.172,31,36,.861,11,28,39,15,17,7,11,22,138,,,.606,.546,.296,.367,23.4,53.8,39.4,29.4,15.0,12.5,8.8,100.0,121.8,120.0,
