fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg
37,77,0.481,15,35,0.429,27,34,0.794,8,35,43,31,7,3,11,22,116,0.631,0.578,0.455,0.442,24.2,85.4,58.1,83.8,7.4,7.0,10.7,123.3,121.2,918be698-255c-48a3-b06a-f46afb157464,Away,1,40,84,0.476,17,41,0.415,17,22,0.773,6,25,31,31,3,2,11,22,114,0.608,0.577,0.488,0.262,14.6,75.8,41.9,77.5,3.2,4.8,10.5,121.2,123.3
41,86,0.477,15,30,0.5,18,19,0.947,17,30,47,29,10,3,23,12,115,0.609,0.564,0.349,0.221,38.6,88.2,60.3,70.7,10.2,6.5,19.6,117.4,106.2,6ef96eb8-ab4c-4fde-ae8e-c40b86e5796d,Home,1,41,77,0.532,12,31,0.387,10,11,0.909,4,27,31,27,11,5,21,18,104,0.635,0.61,0.403,0.143,11.8,61.4,39.7,65.9,11.2,8.9,20.4,106.2,117.4
37,80,0.463,15,34,0.441,27,35,0.771,8,34,42,26,2,1,11,20,116,0.608,0.556,0.425,0.438,20.0,75.6,49.4,70.3,2.1,1.8,10.3,120.1,128.3,8b70e141-837a-4073-bfb8-580511d29ff1,Home,0,45,93,0.484,14,36,0.389,20,30,0.667,11,32,43,32,8,2,5,23,124,0.584,0.559,0.387,0.323,24.4,80.0,50.6,71.1,8.3,4.3,4.5,128.3,120.1
43,83,0.518,13,35,0.371,19,25,0.76,8,23,31,26,7,2,10,19,118,0.628,0.596,0.422,0.301,21.6,67.6,43.7,60.5,7.6,5.1,9.6,128.6,126.4,4afc6f6a-dc8f-48b4-829c-076cc25c6828,Home,1,37,77,0.481,16,38,0.421,26,29,0.897,11,29,40,25,8,4,15,19,116,0.646,0.584,0.494,0.377,32.4,78.4,56.3,67.6,8.7,8.3,14.3,126.4,128.6
41,87,0.471,11,30,0.367,15,18,0.833,9,31,40,27,10,4,15,18,108,0.569,0.534,0.345,0.207,21.4,72.1,47.1,65.9,10.4,7.1,13.6,112.3,116.4,af1afbf3-7a3a-470a-8590-763c6b6df93c,Home,0,42,85,0.494,11,29,0.379,17,19,0.895,12,33,45,27,10,9,14,19,112,0.6,0.559,0.341,0.224,27.9,78.6,52.9,64.3,10.4,15.8,13.0,116.4,112.3
40,83,0.482,15,29,0.517,20,24,0.833,10,29,39,25,6,2,11,17,115,0.615,0.572,0.349,0.289,22.7,65.9,44.3,62.5,6.5,3.8,10.5,124.8,115.1,bb1bacaf-fb0b-476b-9b8a-484734904963,Away,1,41,89,0.461,9,36,0.25,15,19,0.789,15,34,49,29,8,5,12,24,106,0.544,0.511,0.404,0.213,34.1,77.3,55.7,70.7,8.7,9.3,11.0,115.1,124.8
40,86,0.465,17,39,0.436,25,30,0.833,12,36,48,21,7,2,17,18,122,0.615,0.564,0.453,0.349,27.9,75.0,52.7,52.5,6.9,4.8,14.6,120.5,111.6,eb40249a-2413-4db9-84b6-40cf6f8ee1d1,Home,1,42,96,0.438,19,54,0.352,10,14,0.714,12,31,43,29,9,2,14,23,113,0.553,0.536,0.563,0.146,25.0,72.1,47.3,69.0,8.9,4.3,12.1,111.6,120.5
40,84,0.476,12,32,0.375,27,35,0.771,13,43,56,27,5,7,14,17,119,0.599,0.548,0.381,0.417,29.5,89.6,60.9,67.5,4.9,14.3,12.3,116.6,110.7,629398e4-e070-4274-be38-9a6516bc4d89,Home,1,40,94,0.426,17,45,0.378,16,25,0.64,5,31,36,23,11,4,8,22,113,0.538,0.516,0.479,0.266,10.4,70.5,39.1,57.5,10.8,7.7,7.1,110.7,116.6
44,91,0.484,10,31,0.323,16,22,0.727,10,34,44,26,6,1,10,19,114,0.566,0.538,0.341,0.242,24.4,73.9,50.6,59.1,6.2,1.8,9.0,117.3,105.0,9114e868-0e1f-4be1-a7ba-b95a2e6d8ba5,Away,1,37,88,0.42,8,33,0.242,20,25,0.8,12,31,43,27,4,7,13,19,102,0.515,0.466,0.375,0.284,26.1,75.6,49.4,73.0,4.1,11.7,11.6,105.0,117.3
34,78,0.436,9,31,0.29,32,40,0.8,8,38,46,20,8,8,16,24,109,0.57,0.494,0.397,0.513,19.0,80.9,51.7,58.8,7.8,15.4,14.3,106.3,114.2,76eb3cd1-c00f-4e39-b8fa-d9ec1dded163,Away,0,43,93,0.462,11,41,0.268,20,28,0.714,9,34,43,29,8,6,10,25,117,0.555,0.522,0.441,0.301,19.1,81.0,48.3,67.4,7.8,12.8,8.7,114.2,106.3
