fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
45,81,0.556,10,29,0.345,23,30,0.767,6,24,30,26,11,4,15,18,123,0.653,0.617,0.358,0.37,15.8,68.6,41.1,57.8,10.7,6.6,13.7,119.4,127.1,b07d8233-28d2-49b5-8896-f49f6af62d22,Home,IND,0,52,92,0.565,13,31,0.419,14,19,0.737,11,32,43,33,8,5,18,20,131,0.653,0.636,0.337,0.207,31.4,84.2,58.9,63.5,7.8,9.6,15.2,127.1,119.4,DET
39,88,0.443,10,33,0.303,23,30,0.767,6,29,35,24,6,3,10,22,111,0.548,0.5,0.375,0.341,12.2,74.4,39.8,61.5,5.9,5.3,9.0,109.0,126.7,8d92ccbb-a7a4-43a6-82d4-d741d56c15ec,Home,PHI,0,45,87,0.517,11,30,0.367,28,34,0.824,10,43,53,28,6,4,11,20,129,0.633,0.58,0.345,0.391,25.6,87.8,60.2,62.2,5.9,7.3,9.7,126.7,109.0,DET
35,81,0.432,4,21,0.19,18,23,0.783,7,35,42,19,3,7,21,25,92,0.505,0.457,0.259,0.284,15.6,68.6,43.8,54.3,2.9,11.5,18.7,89.0,119.9,684e0c72-733a-45f5-b084-35a82229631c,Away,PHI,0,41,98,0.418,14,37,0.378,28,31,0.903,16,38,54,24,17,8,12,23,124,0.555,0.49,0.378,0.316,31.4,84.4,56.3,58.5,16.4,13.3,9.7,119.9,89.0,DET
43,96,0.448,6,28,0.214,22,26,0.846,10,26,36,25,10,4,8,23,114,0.531,0.479,0.292,0.271,19.6,76.5,42.4,58.1,9.5,8.7,6.9,108.8,139.4,af281f3d-c63a-44e6-b38b-9103711a98d0,Away,MIL,0,50,88,0.568,19,42,0.452,27,32,0.844,8,41,49,24,5,8,15,24,146,0.715,0.676,0.477,0.364,23.5,80.4,57.6,48.0,4.8,11.8,12.8,139.4,108.8,DET
48,94,0.511,9,22,0.409,19,27,0.704,12,24,36,23,7,3,13,26,124,0.586,0.559,0.234,0.287,29.3,68.6,47.4,47.9,6.9,6.1,10.9,121.5,127.4,23d3de1e-c35a-4d26-a3fa-661f1c0d143e,Away,ATL,0,46,85,0.541,16,36,0.444,22,27,0.815,11,29,40,25,6,10,18,24,130,0.671,0.635,0.424,0.318,31.4,70.7,52.6,54.3,5.9,13.9,15.7,127.4,121.5,DET
43,86,0.5,9,31,0.29,16,19,0.842,12,29,41,24,6,9,21,19,111,0.588,0.552,0.36,0.221,29.3,65.9,48.2,55.8,6.0,14.1,18.2,111.5,119.5,a1347ca0-3ff2-4dae-9477-6daeb9839cb1,Home,UTA,0,43,94,0.457,11,30,0.367,22,24,0.917,15,29,44,26,15,7,13,18,119,0.569,0.516,0.319,0.255,34.1,70.7,51.8,60.5,15.1,12.7,11.1,119.5,111.5,DET
39,79,0.494,15,35,0.429,22,29,0.759,6,30,36,26,5,3,14,25,115,0.627,0.589,0.443,0.367,16.2,81.1,48.6,66.7,5.0,4.8,13.2,114.9,125.9,3c1952af-2424-48a6-9b66-d0c8a3cb202f,Away,BRK,0,45,86,0.523,10,24,0.417,26,32,0.813,7,31,38,32,10,3,12,22,126,0.629,0.581,0.279,0.372,18.9,83.8,51.4,71.1,10.0,6.8,10.7,125.9,114.9,DET
40,90,0.444,9,25,0.36,23,32,0.719,16,36,52,20,6,4,14,27,112,0.538,0.494,0.278,0.356,31.4,83.7,55.3,50.0,6.0,6.7,11.9,111.4,117.4,993e2dbe-b2a4-4599-9ec3-636e566bf327,Home,BRK,0,41,82,0.5,9,22,0.409,27,43,0.628,7,35,42,22,6,7,9,22,118,0.585,0.555,0.268,0.524,16.3,68.6,44.7,53.7,6.0,10.8,8.2,117.4,111.4,DET
48,101,0.475,14,43,0.326,12,19,0.632,19,38,57,27,7,4,19,21,122,0.558,0.545,0.426,0.188,37.3,77.6,57.0,56.3,6.5,6.7,14.8,113.4,118.9,a4b9eebe-2fd1-4e18-8a30-00c063c32bd0,Away,BOS,0,48,99,0.485,11,39,0.282,21,25,0.84,11,32,43,25,10,4,12,15,128,0.582,0.54,0.394,0.253,22.4,62.7,43.0,52.1,9.3,6.9,9.8,118.9,113.4,DET
41,82,0.5,12,28,0.429,35,40,0.875,6,35,41,29,4,4,12,22,129,0.648,0.573,0.341,0.488,18.2,85.4,55.4,70.7,3.9,6.0,10.8,125.7,123.8,0f3521e6-8005-446e-9262-0540126a6c23,Home,TOR,1,46,91,0.505,12,24,0.5,23,28,0.821,6,27,33,26,9,5,8,27,127,0.615,0.571,0.264,0.308,14.6,81.8,44.6,56.5,8.8,9.3,7.2,123.8,125.7,DET
