fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,Location,Opponent,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,opp_Opponent
39,106,0.368,20,53,0.377,9,12,0.75,13,20,33,28,8,9,9,15,107,0.481,0.462,0.5,0.113,22.8,66.7,37.9,71.8,8.0,19.6,7.5,106.5,133.4,Away,LAL,47,81,0.58,22,35,0.629,18,24,0.75,10,44,54,30,4,10,19,13,134,0.732,0.716,0.432,0.296,33.3,77.2,62.1,63.8,4.0,18.9,17.2,133.4,106.5,MEM
40,86,0.465,11,33,0.333,29,36,0.806,12,33,45,23,7,3,14,25,120,0.589,0.529,0.384,0.419,30.0,73.3,52.9,57.5,7.2,7.0,12.1,123.3,111.0,Away,SAS,36,83,0.434,15,40,0.375,21,26,0.808,12,28,40,26,5,9,15,28,108,0.572,0.524,0.482,0.313,26.7,70.0,47.1,72.2,5.1,17.0,13.7,111.0,123.3,MEM
37,95,0.389,17,44,0.386,9,10,0.9,14,28,42,28,7,5,11,21,100,0.503,0.479,0.463,0.105,28.0,75.7,48.3,75.7,7.5,10.9,10.0,107.7,109.9,Home,BOS,35,77,0.455,12,31,0.387,20,25,0.8,9,36,45,20,6,10,17,19,102,0.58,0.532,0.403,0.325,24.3,72.0,51.7,57.1,6.5,19.6,16.2,109.9,107.7,MEM
27,82,0.329,7,32,0.219,30,35,0.857,9,37,46,17,3,7,9,19,91,0.467,0.372,0.39,0.427,17.3,86.0,48.4,63.0,3.1,14.3,8.5,93.8,114.4,Away,HOU,40,92,0.435,14,43,0.326,17,20,0.85,6,43,49,22,6,6,7,22,111,0.551,0.511,0.467,0.217,14.0,82.7,51.6,55.0,6.2,12.0,6.5,114.4,93.8,MEM
37,80,0.463,9,33,0.273,6,10,0.6,6,29,35,22,6,2,15,22,89,0.527,0.519,0.413,0.125,15.0,80.6,46.1,59.5,6.5,4.4,15.1,96.4,119.2,Home,PHO,39,76,0.513,11,31,0.355,21,28,0.75,7,34,41,22,10,6,13,12,110,0.623,0.586,0.408,0.368,19.4,85.0,53.9,56.4,10.8,12.8,12.8,119.2,96.4,MEM
34,88,0.386,10,37,0.27,19,27,0.704,11,24,35,24,4,4,14,18,97,0.486,0.443,0.42,0.307,23.4,80.0,45.5,70.6,4.1,8.5,12.3,98.3,120.6,Home,MIN,43,81,0.531,15,34,0.441,18,23,0.783,6,36,42,30,5,5,16,26,119,0.653,0.623,0.42,0.284,20.0,76.6,54.5,69.8,5.1,9.8,14.9,120.6,98.3,MEM
43,87,0.494,13,39,0.333,6,8,0.75,12,39,51,26,9,10,17,15,105,0.58,0.569,0.448,0.092,30.8,76.5,56.7,60.5,9.4,19.6,15.8,109.7,95.1,Home,UTA,34,90,0.378,16,39,0.41,7,12,0.583,12,27,39,26,8,8,18,14,91,0.478,0.467,0.433,0.133,23.5,69.2,43.3,76.5,8.4,16.7,15.9,95.1,109.7,MEM
44,90,0.489,11,34,0.324,9,11,0.818,13,39,52,27,8,12,15,23,108,0.569,0.55,0.378,0.122,31.0,75.0,55.3,61.4,8.4,22.6,13.7,113.1,98.4,Away,DAL,34,92,0.37,12,39,0.308,14,21,0.667,13,29,42,27,9,5,12,13,94,0.464,0.435,0.424,0.228,25.0,69.0,44.7,79.4,9.4,8.9,10.6,98.4,113.1,MEM
39,86,0.453,9,31,0.29,22,24,0.917,8,32,40,14,9,8,17,31,109,0.564,0.506,0.36,0.279,20.0,72.7,47.6,35.9,8.7,14.0,15.0,105.8,112.6,Away,PHO,36,83,0.434,9,26,0.346,35,43,0.814,12,32,44,24,10,5,17,21,116,0.569,0.488,0.313,0.518,27.3,80.0,52.4,66.7,9.7,9.1,14.3,112.6,105.8,MEM
47,91,0.516,11,26,0.423,11,14,0.786,9,37,46,26,10,8,14,9,116,0.597,0.577,0.286,0.154,20.9,82.2,52.3,55.3,9.9,14.3,12.6,114.4,100.6,Away,DET,41,91,0.451,11,35,0.314,9,9,1.0,8,34,42,30,9,6,17,17,102,0.537,0.511,0.385,0.099,17.8,79.1,47.7,73.2,8.9,9.2,15.2,100.6,114.4,MEM
37,86,0.43,15,35,0.429,14,19,0.737,8,20,28,24,7,4,10,23,103,0.546,0.517,0.407,0.221,17.0,57.1,34.1,64.9,7.5,8.0,9.6,110.8,136.6,Home,MIN,44,88,0.5,15,38,0.395,24,26,0.923,15,39,54,30,4,8,13,17,127,0.639,0.585,0.432,0.295,42.9,83.0,65.9,68.2,4.3,15.7,11.6,136.6,110.8,MEM
41,89,0.461,18,44,0.409,13,16,0.813,10,28,38,26,9,5,18,19,113,0.588,0.562,0.494,0.18,23.3,73.7,46.9,63.4,9.0,10.9,15.8,113.0,120.0,Home,DAL,43,86,0.5,17,40,0.425,17,19,0.895,10,33,43,27,8,9,17,17,120,0.636,0.599,0.465,0.221,26.3,76.7,53.1,62.8,8.0,20.0,15.3,120.0,113.0,MEM
35,82,0.427,10,38,0.263,24,34,0.706,5,34,39,25,7,4,11,30,104,0.536,0.488,0.463,0.415,10.4,69.4,40.2,71.4,6.8,7.4,10.2,101.1,113.7,Away,HOU,39,86,0.453,12,32,0.375,27,37,0.73,15,43,58,23,6,3,19,28,117,0.572,0.523,0.372,0.43,30.6,89.6,59.8,59.0,5.8,6.8,15.7,113.7,101.1,MEM
