fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
40,90,0.444,12,29,0.414,12,15,0.8,9,42,51,20,6,7,10,25,104,0.538,0.511,0.322,0.167,19.1,89.4,54.3,50.0,6.2,13.2,9.4,107.3,100.0,2fea8ea2-8430-4ec6-a08c-c1db34ef8c00,Home,CLE,1,34,80,0.425,8,27,0.296,21,31,0.677,5,38,43,24,5,8,11,15,97,0.518,0.475,0.338,0.388,10.6,80.9,45.7,70.6,5.2,13.1,10.5,100.0,107.3,PHI
36,97,0.371,16,46,0.348,10,11,0.909,13,28,41,24,12,5,10,18,98,0.481,0.454,0.474,0.113,24.5,80.0,46.6,66.7,12.4,11.9,8.9,101.6,123.4,d99e6980-dd56-4018-9be2-08afa15b01ed,Home,MIL,0,43,79,0.544,18,37,0.486,15,18,0.833,7,40,47,32,6,10,19,13,119,0.685,0.658,0.468,0.228,20.0,75.5,53.4,74.4,6.2,19.6,17.9,123.4,101.6,PHI
37,94,0.394,14,42,0.333,11,12,0.917,8,20,28,20,6,5,10,23,99,0.499,0.468,0.447,0.128,14.5,69.0,33.3,54.1,6.3,9.6,9.2,103.6,122.4,c9ebf7e8-0c3b-4d39-893d-127382e16278,Away,BOS,0,39,74,0.527,5,22,0.227,34,37,0.919,9,47,56,21,7,9,14,16,117,0.648,0.561,0.297,0.5,31.0,85.5,66.7,53.8,7.3,17.3,13.4,122.4,103.6,PHI
46,96,0.479,19,44,0.432,10,11,0.909,15,33,48,38,5,7,7,17,121,0.6,0.578,0.458,0.115,37.5,82.5,60.0,82.6,5.7,13.7,6.5,137.9,129.9,86b38b0a-6104-45af-864e-6cc2a3ff46ce,Home,CHO,1,43,84,0.512,14,33,0.424,14,17,0.824,7,25,32,24,5,6,5,13,114,0.623,0.595,0.393,0.202,17.5,62.5,40.0,55.8,5.7,11.5,5.2,129.9,137.9,PHI
40,88,0.455,11,37,0.297,29,31,0.935,13,29,42,26,10,5,9,19,120,0.59,0.517,0.42,0.352,28.3,70.7,48.3,65.0,10.4,11.1,8.1,124.6,120.4,e8ce55ec-6523-4eee-9ef0-3786d27004d8,Away,DAL,1,40,86,0.465,16,41,0.39,20,23,0.87,12,33,45,20,6,2,17,18,116,0.603,0.558,0.477,0.267,29.3,71.7,51.7,50.0,6.2,3.9,15.0,120.4,124.6,PHI
40,82,0.488,12,28,0.429,15,19,0.789,8,30,38,25,6,2,12,24,107,0.592,0.561,0.341,0.232,19.0,75.0,46.3,62.5,6.3,3.7,11.7,113.1,118.4,a83108d6-c2d4-4a6a-8fb7-2487189ee7d2,Away,BRK,0,41,84,0.488,12,30,0.4,18,24,0.75,10,34,44,25,4,7,14,16,112,0.592,0.56,0.357,0.286,25.0,81.0,53.7,61.0,4.2,13.0,12.9,118.4,113.1,PHI
39,102,0.382,13,35,0.371,18,21,0.857,17,30,47,25,11,9,11,21,109,0.49,0.446,0.343,0.206,30.4,66.7,46.5,64.1,11.1,16.7,9.0,109.9,116.0,addb54ac-b01a-4a21-a264-dafdd36ca3aa,Home,MEM,0,41,91,0.451,13,37,0.351,20,23,0.87,15,39,54,21,3,15,15,14,115,0.569,0.522,0.407,0.253,33.3,69.6,53.5,51.2,3.0,22.4,12.9,116.0,109.9,PHI
35,88,0.398,9,37,0.243,16,20,0.8,13,29,42,21,8,7,12,19,95,0.491,0.449,0.42,0.227,25.0,76.3,46.7,60.0,8.7,14.6,11.0,102.8,111.4,eb562898-5ba2-4e5f-abd8-90d5b31649b3,Home,NOP,0,35,79,0.443,11,31,0.355,22,23,0.957,9,39,48,22,7,10,14,18,103,0.578,0.513,0.392,0.291,23.7,75.0,53.3,62.9,7.6,19.6,13.6,111.4,102.8,PHI
31,80,0.388,9,30,0.3,8,14,0.571,14,33,47,20,9,5,15,18,79,0.458,0.444,0.375,0.175,29.2,67.3,48.5,64.5,10.4,12.5,14.8,90.9,84.0,7ef895a2-5469-4778-9b2d-71b37f03854b,Away,NYK,1,26,80,0.325,9,40,0.225,12,16,0.75,16,34,50,19,9,5,21,14,73,0.419,0.381,0.5,0.2,32.7,70.8,51.5,73.1,10.4,10.0,19.4,84.0,90.9,PHI
30,80,0.375,8,33,0.242,11,16,0.688,7,24,31,17,7,4,8,16,79,0.454,0.425,0.413,0.2,14.3,72.7,37.8,56.7,8.1,10.3,8.4,91.1,122.3,f7e58e90-43a0-47bf-a682-5ad47f12776c,Away,NYK,0,40,79,0.506,14,40,0.35,12,15,0.8,9,42,51,32,4,4,13,15,106,0.619,0.595,0.506,0.19,27.3,85.7,62.2,80.0,4.6,8.5,13.2,122.3,91.1,PHI
39,79,0.494,17,35,0.486,10,14,0.714,6,24,30,20,6,4,13,18,105,0.616,0.601,0.443,0.177,16.2,80.0,44.8,51.3,6.7,11.1,13.2,116.5,126.5,c14c603b-9bb1-4f73-9262-7e79fe150ba0,Away,MIL,0,39,72,0.542,16,36,0.444,20,24,0.833,6,31,37,29,6,4,15,14,114,0.69,0.653,0.5,0.333,20.0,83.8,55.2,74.4,6.7,9.1,15.4,126.5,116.5,PHI
36,81,0.444,13,41,0.317,24,25,0.96,10,31,41,25,9,4,16,23,109,0.592,0.525,0.506,0.309,26.3,72.1,50.6,69.4,9.7,7.8,14.8,117.1,105.3,9052de41-2dce-44f7-91e9-2f5328f4b99e,Home,CHO,1,37,82,0.451,10,31,0.323,14,18,0.778,12,28,40,21,11,4,16,21,98,0.545,0.512,0.378,0.22,27.9,73.7,49.4,56.8,11.8,10.0,15.1,105.3,117.1,PHI
37,85,0.435,13,36,0.361,11,12,0.917,7,39,46,23,7,12,12,16,98,0.543,0.512,0.424,0.141,15.6,78.0,48.4,62.2,7.3,21.4,11.7,102.8,95.4,a8ea31af-6cce-40da-ab66-8b84b47a894d,Home,MIA,1,35,89,0.393,12,33,0.364,9,14,0.643,11,38,49,23,8,3,15,13,91,0.478,0.461,0.371,0.157,22.0,84.4,51.6,65.7,8.4,6.1,13.6,95.4,102.8,PHI
41,95,0.432,13,37,0.351,7,18,0.389,13,27,40,33,12,7,11,12,102,0.496,0.5,0.389,0.189,24.1,65.9,42.1,80.5,12.1,13.7,9.7,102.5,115.5,26235a4f-a79c-4a7f-9377-0e1e18171b8a,Away,PHO,0,45,90,0.5,19,39,0.487,6,8,0.75,14,41,55,34,7,12,23,18,115,0.615,0.606,0.433,0.089,34.1,75.9,57.9,75.6,7.0,20.7,19.7,115.5,102.5,PHI
33,96,0.344,8,37,0.216,20,24,0.833,13,29,42,20,13,7,9,23,94,0.441,0.385,0.385,0.25,23.2,72.5,43.8,60.6,13.4,16.7,7.8,96.9,104.1,fd7ae51c-35a6-497b-937a-7a8c942242f0,Away,LAL,0,32,73,0.438,12,31,0.387,25,33,0.758,11,43,54,22,1,7,21,16,101,0.577,0.521,0.425,0.452,27.5,76.8,56.3,68.8,1.0,11.9,19.4,104.1,96.9,PHI
48,90,0.533,18,37,0.486,7,9,0.778,12,25,37,32,7,10,8,18,121,0.644,0.633,0.411,0.1,30.8,71.4,50.0,66.7,7.8,18.2,7.8,135.3,119.7,6f94831b-32d4-449d-8907-fce4007b3f34,Away,LAC,1,40,83,0.482,10,28,0.357,17,18,0.944,10,27,37,27,2,9,14,11,107,0.588,0.542,0.337,0.217,28.6,69.2,50.0,67.5,2.2,17.0,13.3,119.7,135.3,PHI
34,82,0.415,11,34,0.324,17,20,0.85,15,32,47,18,2,4,15,25,96,0.529,0.482,0.415,0.244,34.1,74.4,54.0,52.9,2.2,8.3,14.2,106.9,120.3,f52307b6-367f-478b-bb15-c79574f0b24d,Away,SAC,0,38,86,0.442,10,38,0.263,22,28,0.786,11,29,40,25,6,6,8,18,108,0.549,0.5,0.442,0.326,25.6,65.9,46.0,65.8,6.7,12.5,7.5,120.3,106.9,PHI
39,82,0.476,13,33,0.394,16,19,0.842,10,41,51,17,3,11,12,18,107,0.592,0.555,0.402,0.232,23.8,78.8,54.3,43.6,3.2,20.4,11.7,115.5,116.6,0ea2943d-6782-4749-babe-f6b7d5ad9a28,Home,LAC,0,40,90,0.444,14,36,0.389,14,20,0.7,11,32,43,28,8,5,8,16,108,0.547,0.522,0.4,0.222,21.2,76.2,45.7,70.0,8.6,10.2,7.5,116.6,115.5,PHI
42,94,0.447,16,40,0.4,14,17,0.824,16,26,42,28,6,7,9,20,114,0.562,0.532,0.426,0.181,33.3,83.9,53.2,66.7,6.4,15.6,8.1,122.5,125.8,ccfccc25-d5dc-4100-a5e4-7a7e44d540ac,Away,CLE,0,45,82,0.549,16,37,0.432,11,13,0.846,5,32,37,34,4,3,14,17,117,0.667,0.646,0.451,0.159,16.1,66.7,46.8,75.6,4.3,5.6,13.8,125.8,122.5,PHI
49,83,0.59,24,43,0.558,13,16,0.813,9,30,39,28,6,10,16,17,135,0.75,0.735,0.518,0.193,28.1,81.1,56.5,57.1,6.1,16.7,15.1,137.4,122.2,65242789-a435-49b8-a9b6-9510806afc78,Away,TOR,1,47,90,0.522,11,30,0.367,15,20,0.75,7,23,30,31,10,2,12,14,120,0.607,0.583,0.333,0.222,18.9,71.9,43.5,66.0,10.2,5.0,10.8,122.2,137.4,PHI
36,78,0.462,14,30,0.467,23,25,0.92,9,33,42,27,8,4,18,20,109,0.612,0.551,0.385,0.321,22.5,73.3,49.4,75.0,8.3,8.3,16.8,113.3,109.1,dd5dc8d8-8700-4fed-8d21-9e7704144131,Home,OKC,1,37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,10,9,15,18,105,0.543,0.5,0.448,0.253,26.7,77.5,50.6,81.1,10.4,18.8,13.4,109.1,113.3,PHI
43,92,0.467,14,40,0.35,9,11,0.818,8,33,41,28,11,7,11,15,109,0.563,0.543,0.435,0.12,18.6,67.3,44.6,65.1,11.2,13.7,10.2,111.3,107.2,85daa74b-414d-4de6-ac4d-df33f0133257,Away,MIA,1,39,94,0.415,13,43,0.302,14,16,0.875,16,35,51,24,8,4,17,10,105,0.52,0.484,0.457,0.17,32.7,81.4,55.4,61.5,8.2,7.7,14.4,107.2,111.3,PHI
41,79,0.519,16,39,0.41,18,23,0.783,9,32,41,27,12,9,19,22,116,0.651,0.62,0.494,0.291,23.7,68.1,48.2,65.9,12.3,14.8,17.6,119.2,98.7,aaf6a3d3-8245-47bb-bd5d-938eb09bd5f1,Away,MEM,1,36,87,0.414,9,26,0.346,15,21,0.714,15,29,44,21,9,2,19,18,96,0.499,0.466,0.299,0.241,31.9,76.3,51.8,58.3,9.3,5.0,16.5,98.7,119.2,PHI
52,114,0.456,12,39,0.308,17,19,0.895,8,38,46,31,15,3,12,20,133,0.543,0.509,0.342,0.167,15.1,73.1,43.8,59.6,12.4,5.6,8.9,110.2,104.4,b8e68545-9c65-44cf-a7e1-2d2f49c34ff2,Away,SAS,1,44,98,0.449,16,44,0.364,22,26,0.846,14,45,59,31,5,11,25,17,126,0.576,0.531,0.449,0.265,26.9,84.9,56.2,70.5,4.1,14.7,18.6,104.4,110.2,PHI
44,98,0.449,13,37,0.351,19,23,0.826,16,35,51,29,11,8,9,18,120,0.555,0.515,0.378,0.235,31.4,79.5,53.7,65.9,11.2,14.8,7.7,122.0,103.7,74c2c89b-6278-4ed8-bd2c-726ada14499f,Home,DET,1,34,84,0.405,14,30,0.467,20,24,0.833,9,35,44,20,3,5,16,17,102,0.539,0.488,0.357,0.286,20.5,68.6,46.3,58.8,3.0,8.2,14.5,103.7,122.0,PHI
42,88,0.477,18,37,0.486,23,28,0.821,8,36,44,22,6,6,13,20,125,0.623,0.58,0.42,0.318,18.6,78.3,49.4,52.4,5.8,8.8,11.5,120.8,109.2,0435da46-7e84-4544-86f8-8031a18f8aa5,Home,ORL,1,43,95,0.453,8,27,0.296,19,25,0.76,10,35,45,25,7,7,11,21,113,0.533,0.495,0.284,0.263,21.7,81.4,50.6,58.1,6.8,13.7,9.4,109.2,120.8,PHI
41,96,0.427,14,44,0.318,11,15,0.733,13,44,57,30,8,6,14,16,107,0.521,0.5,0.458,0.156,25.5,91.7,57.6,73.2,8.0,12.2,12.0,107.4,86.3,7841dde3-dcef-467f-a86e-9c741c923a69,Home,BRK,1,32,83,0.386,9,34,0.265,13,17,0.765,4,38,42,19,8,6,13,14,86,0.475,0.44,0.41,0.205,8.3,74.5,42.4,59.4,8.0,11.5,12.6,86.3,107.4,PHI
