fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,off_rtg,def_rtg,game_id,Location,Opponent,Win,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_off_rtg,opp_def_rtg,team
40,85,0.471,13,37,0.351,12,20,0.6,12,33,45,33,5,3,20,20,105,0.56,0.547,0.435,0.235,26.1,75.0,50.0,82.5,5.0,5.9,17.6,105.4,121.4,705c8398-38ae-4929-ade4-d8a809316c35,Home,NYK,0,43,87,0.494,14,36,0.389,21,24,0.875,11,34,45,27,9,2,14,16,121,0.62,0.575,0.414,0.276,25.0,73.9,50.0,62.8,9.0,4.2,12.5,121.4,105.4,WAS
44,89,0.494,15,32,0.469,25,29,0.862,12,26,38,32,7,5,15,23,128,0.629,0.579,0.36,0.326,28.6,72.2,48.7,72.7,6.9,8.3,12.8,125.6,133.5,63322483-4b8e-49e4-be49-c473a78883fd,Home,OKC,0,52,88,0.591,14,28,0.5,18,24,0.75,10,30,40,37,11,7,15,21,136,0.69,0.67,0.318,0.273,27.8,71.4,51.3,71.2,10.8,12.3,13.2,133.5,125.6,WAS
38,88,0.432,7,31,0.226,21,30,0.7,13,33,46,24,8,8,14,23,104,0.514,0.472,0.352,0.341,24.5,70.2,46.0,63.2,8.0,11.9,12.2,103.9,111.9,226ce39a-9470-4507-a1a0-c409c1d278c2,Away,IND,0,41,92,0.446,8,25,0.32,22,24,0.917,14,40,54,31,7,6,14,22,112,0.546,0.489,0.272,0.261,29.8,75.5,54.0,75.6,7.0,10.5,12.0,111.9,103.9,WAS
47,97,0.485,12,32,0.375,21,26,0.808,12,42,54,32,10,9,12,22,127,0.586,0.546,0.33,0.268,26.1,72.4,51.9,68.1,9.5,17.0,10.0,121.2,94.4,60507830-2016-49c6-94bc-53ec6ad2c78d,Away,ATL,1,32,93,0.344,11,40,0.275,24,33,0.727,16,34,50,21,9,7,16,20,99,0.46,0.403,0.43,0.355,27.6,73.9,48.1,65.6,8.6,10.8,13.0,94.4,121.2,WAS
44,95,0.463,19,41,0.463,10,11,0.909,8,25,33,30,8,7,8,19,117,0.586,0.563,0.432,0.116,16.7,67.6,38.8,68.2,8.0,11.9,7.4,117.2,129.2,f5754a3a-8ec7-449a-b87b-8174f5d88681,Home,DET,0,50,90,0.556,12,31,0.387,17,23,0.739,12,40,52,30,4,10,16,13,129,0.644,0.622,0.344,0.256,32.4,83.3,61.2,60.0,4.0,18.5,13.8,129.2,117.2,WAS
41,90,0.456,10,31,0.323,17,22,0.773,9,37,46,31,9,4,12,24,109,0.547,0.511,0.344,0.244,18.4,84.1,49.5,75.6,8.7,8.3,10.7,105.5,109.4,bc36daf7-25b7-420a-9227-af2326a5d4b9,Away,NYK,0,39,86,0.453,13,38,0.342,22,26,0.846,7,40,47,22,6,5,17,18,113,0.58,0.529,0.442,0.302,15.9,81.6,50.5,56.4,5.8,8.5,14.9,109.4,105.5,WAS
49,103,0.476,9,29,0.31,20,23,0.87,14,32,46,28,10,4,12,21,127,0.561,0.519,0.282,0.223,28.6,69.6,48.4,57.1,9.3,6.2,9.6,118.0,121.7,45422889-5781-404c-aa37-c6052ff5f025,Home,SAS,0,51,96,0.531,12,31,0.387,17,23,0.739,14,35,49,38,6,10,17,19,131,0.617,0.594,0.323,0.24,30.4,71.4,51.6,74.5,5.6,13.5,13.8,121.7,118.0,WAS
39,91,0.429,8,27,0.296,18,22,0.818,12,28,40,31,6,9,13,23,104,0.516,0.473,0.297,0.242,24.5,68.3,44.4,79.5,6.1,13.6,11.4,105.5,114.7,dd3bbb1e-e93b-489f-b6e2-d9bb0312d6fd,Home,DEN,0,43,88,0.489,8,22,0.364,19,28,0.679,13,37,50,29,9,11,14,16,113,0.563,0.534,0.25,0.318,31.7,75.5,55.6,67.4,9.1,17.2,12.2,114.7,105.5,WAS
37,77,0.481,10,24,0.417,23,29,0.793,7,42,49,31,2,3,21,22,107,0.596,0.545,0.312,0.377,17.5,73.7,50.5,83.8,2.0,4.4,19.0,104.7,115.5,0592fd64-bb0e-475d-9c95-dd694be412c9,Home,MIN,0,42,100,0.42,9,32,0.281,25,29,0.862,15,33,48,26,8,7,7,22,118,0.523,0.465,0.32,0.29,26.3,82.5,49.5,61.9,7.8,13.2,5.8,115.5,104.7,WAS
43,88,0.489,7,30,0.233,15,20,0.75,5,30,35,33,11,7,11,14,108,0.558,0.528,0.341,0.227,11.4,69.8,40.2,76.7,10.8,10.6,10.2,105.8,120.5,31b6bb9f-a899-47ae-9e2b-3d804efa93ad,Home,UTA,0,50,97,0.515,13,31,0.419,10,12,0.833,13,39,52,34,6,2,16,19,123,0.601,0.582,0.32,0.124,30.2,88.6,59.8,68.0,5.9,3.4,13.5,120.5,105.8,WAS
45,100,0.45,11,34,0.324,17,21,0.81,16,34,50,26,10,4,10,19,118,0.54,0.505,0.34,0.21,32.0,75.6,52.6,57.8,10.0,7.5,8.4,118.1,104.1,75403c09-3242-422a-b0af-b8d8752ec48f,Away,DET,1,37,85,0.435,9,32,0.281,21,27,0.778,11,34,45,22,2,8,17,20,104,0.537,0.488,0.376,0.318,24.4,68.0,47.4,59.5,2.0,12.1,14.9,104.1,118.1,WAS
46,86,0.535,9,25,0.36,17,24,0.708,14,31,45,32,9,8,19,15,118,0.611,0.587,0.291,0.279,35.0,75.6,55.6,69.6,9.0,12.9,16.4,117.6,112.6,b29b2dd5-8bdb-41ab-8f46-8786561ea7f5,Away,SAS,1,43,92,0.467,12,30,0.4,15,17,0.882,10,26,36,31,10,7,15,17,113,0.568,0.533,0.326,0.185,24.4,65.0,44.4,72.1,10.0,11.5,13.1,112.6,117.6,WAS
45,97,0.464,9,29,0.31,10,15,0.667,12,33,45,19,4,10,13,19,109,0.526,0.51,0.299,0.155,26.1,64.7,46.4,42.2,4.0,14.3,11.1,110.0,126.1,95dbb4f1-b8ec-4968-912d-9b7ff74f890e,Home,LAC,0,47,100,0.47,12,30,0.4,19,22,0.864,18,34,52,25,9,7,8,16,125,0.57,0.53,0.3,0.22,35.3,73.9,53.6,53.2,9.1,10.3,6.8,126.1,110.0,WAS
37,90,0.411,11,42,0.262,17,21,0.81,6,37,43,28,5,4,9,25,102,0.514,0.472,0.467,0.233,11.8,72.5,42.2,75.7,5.0,7.0,8.3,102.0,110.0,072a5586-d75b-4eb1-9ead-33f292ee5653,Home,MIA,0,38,88,0.432,7,31,0.226,27,35,0.771,14,45,59,24,4,1,12,18,110,0.532,0.472,0.352,0.398,27.5,88.2,57.8,63.2,4.0,2.1,10.4,110.0,102.0,WAS
47,96,0.49,7,32,0.219,11,17,0.647,13,22,35,32,11,4,18,19,112,0.541,0.526,0.333,0.177,28.3,71.0,45.5,68.1,10.4,6.3,14.8,105.7,132.2,04c23cf5-bea8-4092-8b02-f8dfce476196,Home,PHO,0,54,88,0.614,11,25,0.44,21,26,0.808,9,33,42,33,13,6,18,12,140,0.704,0.676,0.284,0.295,29.0,71.7,54.5,61.1,12.3,9.4,15.3,132.2,105.7,WAS
42,94,0.447,16,40,0.4,6,9,0.667,12,35,47,27,10,5,15,23,106,0.541,0.532,0.426,0.096,23.5,83.3,50.5,64.3,9.9,9.4,13.3,104.8,112.7,579d5a69-880b-4439-b706-52bfdb7ed6cf,Home,CLE,0,43,88,0.489,12,35,0.343,16,22,0.727,7,39,46,25,4,5,14,11,114,0.584,0.557,0.398,0.25,16.7,76.5,49.5,58.1,4.0,9.3,12.5,112.7,104.8,WAS
45,95,0.474,20,47,0.426,19,21,0.905,5,34,39,32,8,1,12,25,129,0.619,0.579,0.495,0.221,11.1,79.1,44.3,71.1,7.4,1.7,10.3,119.6,123.3,391605d4-11aa-447a-9488-222a473a9545,Away,BOS,0,48,92,0.522,11,34,0.324,26,28,0.929,9,40,49,25,9,5,13,17,133,0.637,0.582,0.37,0.304,20.9,88.9,55.7,52.1,8.3,10.4,11.1,123.3,119.6,WAS
42,86,0.488,13,35,0.371,16,21,0.762,7,32,39,28,7,8,17,23,113,0.593,0.564,0.407,0.244,16.7,71.1,44.8,66.7,6.7,11.0,15.1,108.8,114.6,c24d0f6b-c5f6-4949-90eb-316fb47fa3c8,Home,PHI,0,48,100,0.48,8,27,0.296,15,23,0.652,13,35,48,28,8,4,11,18,119,0.54,0.52,0.27,0.23,28.9,83.3,55.2,58.3,7.7,7.8,9.1,114.6,108.8,WAS
44,106,0.415,7,32,0.219,9,15,0.6,12,40,52,27,9,7,16,25,104,0.462,0.448,0.302,0.142,21.4,76.9,48.1,61.4,8.1,11.7,12.4,93.2,100.4,62b239b2-ce78-4ccc-9b21-9db2e4a665ba,Away,DAL,0,43,96,0.448,9,36,0.25,17,26,0.654,12,44,56,27,7,12,16,18,112,0.521,0.495,0.375,0.271,23.1,78.6,51.9,62.8,6.3,16.2,13.0,100.4,93.2,WAS
44,92,0.478,21,45,0.467,17,20,0.85,15,27,42,35,7,3,19,22,126,0.625,0.592,0.489,0.217,32.6,77.1,51.9,79.5,6.9,5.3,15.9,123.9,130.8,4764069d-be3b-42d5-a9b4-f03ee5b79b16,Away,NOP,0,50,89,0.562,10,32,0.313,23,29,0.793,8,31,39,36,14,6,10,21,133,0.653,0.618,0.36,0.326,22.9,67.4,48.1,72.0,13.8,12.8,8.9,130.8,123.9,WAS
40,104,0.385,17,38,0.447,13,23,0.565,14,26,40,30,14,1,14,15,110,0.482,0.466,0.365,0.221,23.0,66.7,40.0,75.0,12.8,1.4,10.9,100.7,119.0,28c6d1d1-d8da-43d6-aa8d-76c6c60877e2,Away,DEN,0,56,101,0.554,7,31,0.226,11,15,0.733,13,47,60,41,11,11,16,16,130,0.604,0.589,0.307,0.149,33.3,77.0,60.0,73.2,10.1,16.7,12.9,119.0,100.7,WAS
