mp,fg,fga,fg_pct,fg3,fg3a,fg3_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,game_score,plus_minus,ts_pct,efg_pct,fg3a_per_fga_pct,fta_per_fga_pct,orb_pct,drb_pct,trb_pct,ast_pct,stl_pct,blk_pct,tov_pct,usg_pct,off_rtg,def_rtg,bpm,opp_mp,opp_fg,opp_fga,opp_fg_pct,opp_fg3,opp_fg3a,opp_fg3_pct,opp_ft,opp_fta,opp_ft_pct,opp_orb,opp_drb,opp_trb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_game_score,opp_plus_minus,opp_ts_pct,opp_efg_pct,opp_fg3a_per_fga_pct,opp_fta_per_fga_pct,opp_orb_pct,opp_drb_pct,opp_trb_pct,opp_ast_pct,opp_stl_pct,opp_blk_pct,opp_tov_pct,opp_usg_pct,opp_off_rtg,opp_def_rtg,opp_bpm
240,41,94,.436,12,35,.343,21,31,.677,19,33,52,28,7,7,15,14,115,,,.534,.500,.372,.330,37.3,86.8,58.4,68.3,6.9,11.9,12.2,100.0,114.1,128.0,,240,52,88,.591,14,29,.483,11,16,.688,5,32,37,37,10,7,12,22,129,,,.679,.670,.330,.182,13.2,62.7,41.6,71.2,9.9,11.9,11.2,100.0,128.0,114.1,
240,41,92,.446,11,32,.344,14,16,.875,9,35,44,23,8,7,18,17,107,,,.540,.505,.348,.174,18.8,74.5,46.3,56.1,7.6,12.5,15.4,100.0,101.1,121.8,,240,48,100,.480,20,44,.455,13,17,.765,12,39,51,31,8,4,13,13,129,,,.600,.580,.440,.170,25.5,81.3,53.7,64.6,7.6,6.7,10.8,100.0,121.8,101.1,
240,49,101,.485,14,45,.311,10,13,.769,15,29,44,29,5,7,13,21,122,,,.572,.554,.446,.129,31.9,85.3,54.3,59.2,4.9,11.7,10.9,100.0,118.5,134.0,,240,52,91,.571,14,31,.452,20,24,.833,5,32,37,34,8,4,10,13,138,,,.679,.648,.341,.264,14.7,68.1,45.7,65.4,7.8,7.1,9.0,100.0,134.0,118.5,
240,43,93,.462,22,49,.449,29,32,.906,17,31,48,33,10,3,16,22,137,,,.640,.581,.527,.344,37.8,70.5,53.9,76.7,9.8,6.0,13.0,100.0,134.2,137.1,,240,49,92,.533,20,42,.476,22,28,.786,13,28,41,42,8,6,13,19,140,,,.671,.641,.457,.304,29.5,62.2,46.1,85.7,7.8,13.6,11.1,100.0,137.1,134.2,
240,37,86,.430,9,39,.231,24,27,.889,15,39,54,26,3,2,19,21,107,,,.547,.483,.453,.314,33.3,76.5,56.3,70.3,3.1,4.0,16.3,100.0,109.2,117.3,,240,40,92,.435,20,42,.476,15,22,.682,12,30,42,28,11,3,10,23,115,,,.565,.543,.457,.239,23.5,66.7,43.8,70.0,11.2,6.4,9.0,100.0,117.3,109.2,
240,46,90,.511,17,35,.486,19,22,.864,5,33,38,36,13,8,17,17,128,,,.642,.606,.389,.244,12.2,76.7,45.2,78.3,12.0,13.3,14.6,100.0,118.3,100.7,,240,42,91,.462,13,31,.419,12,19,.632,10,36,46,34,8,11,20,17,109,,,.549,.533,.341,.209,23.3,87.8,54.8,81.0,7.4,20.0,16.8,100.0,100.7,118.3,
240,35,94,.372,11,38,.289,16,19,.842,12,31,43,24,11,4,18,15,97,,,.474,.431,.404,.202,23.1,67.4,43.9,68.6,10.5,6.6,15.0,100.0,92.9,118.8,,240,46,93,.495,12,32,.375,20,23,.870,15,40,55,27,8,8,18,15,124,,,.601,.559,.344,.247,32.6,76.9,56.1,58.7,7.7,14.3,14.9,100.0,118.8,92.9,
240,34,80,.425,16,37,.432,23,28,.821,7,30,37,25,8,1,13,22,107,,,.580,.525,.463,.350,16.7,75.0,45.1,73.5,8.4,2.1,12.3,100.0,112.0,120.4,,240,42,77,.545,10,30,.333,21,31,.677,10,35,45,27,9,6,15,20,115,,,.634,.610,.390,.403,25.0,83.3,54.9,64.3,9.4,14.0,14.2,100.0,120.4,112.0,
240,42,87,.483,14,35,.400,22,26,.846,12,30,42,24,3,5,11,19,120,,,.610,.563,.402,.299,31.6,78.9,55.3,57.1,3.2,9.3,10.1,100.0,127.8,134.2,,240,46,88,.523,13,34,.382,21,25,.840,8,26,34,33,6,6,6,20,126,,,.636,.597,.386,.284,21.1,68.4,44.7,71.7,6.4,11.5,5.7,100.0,134.2,127.8,
240,49,101,.485,16,40,.400,13,15,.867,11,40,51,29,6,9,13,16,127,,,.590,.564,.396,.149,25.0,80.0,54.3,59.2,5.6,16.1,10.8,100.0,119.4,108.1,,240,40,94,.426,16,38,.421,19,23,.826,10,33,43,26,6,3,15,15,115,,,.552,.511,.404,.245,20.0,75.0,45.7,65.0,5.6,4.9,12.6,100.0,108.1,119.4,
