player,team,game_id,location,opponent,team_score,opponent_score,win,played,mp,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Obi Toppin,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,16.833333333333332,-0.6128390768121008,-0.7768058255913871,-0.7787335585050432,1.2677238908328625,-0.3928566408714119,1.3417331490309192,-0.5178972380578784,4.449662961657301,-0.31506458664334036,-1.27446877428308,-0.012209879532889349,-0.3766116239558628,-0.5667636428889516
Isaiah Jackson,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,2.1333333333333333,-2.027713267328599,-1.892590043055085,0.07271597761324862,-0.120822762314013,4.215951090665849,-2.6765673812398334,3.4498449264233235,-1.2907298820695425,-0.7076227071051998,-1.27446877428308,-0.015298116629991587,-1.3671690940506533,-0.12369616650325553
Jarace Walker,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,2.1333333333333333,-2.027713267328599,-1.892590043055085,0.07271597761324862,-0.120822762314013,-2.054781667766775,-0.04253206779682224,0.10669057712913482,-2.8526790815100096,-0.24677217897477008,-1.27446877428308,-0.4051282534079703,-1.324260161606869,0.26831813865299414
Doug McDermott,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,1,1.4,-2.027713267328599,-1.892590043055085,0.07271597761324862,-0.120822762314013,-2.054781667766775,-0.04253206779682224,0.10669057712913482,-2.8526790815100096,-0.24677217897477008,-1.27446877428308,-0.39429963849747096,-1.3254520763969742,0.2574288523986539
James Johnson,IND,adb0eaaa-e6c5-489f-a104-ae32976ccec5,Home,LAL,109,90,1,0,0.0,-2.027713267328599,-1.892590043055085,0.07271597761324862,-0.120822762314013,-2.564173457772794,0.15358029358499112,0.4080889266143903,-2.8526790815100096,-0.24677217897477008,-1.27446877428308,-0.08568411354823777,-1.35942164791497,-0.05291580585004376
Tyrese Haliburton,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,26.716666666666665,3.811408385236687,2.821683052927099,-0.28132228058798375,-4.289184428503738,0.3405751576479602,0.7357540659746474,-1.0510813300413397,2.50460360101614,0.16078439726286917,2.5219334154153876,3.405123733376192,0.5871886520785429,0.18772880990046698
Aaron Nesmith,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,25.433333333333334,0.5804771090141039,-1.4357572399284009,-0.05709987901199858,0.09493254912611251,0.32889787070624354,-0.7415893822574402,0.9301009620321342,1.316428505563625,-0.26059765482687963,-1.27446877428308,1.7242807949592485,-0.2734351800728459,2.042067772565466
Andrew Nembhard,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,23.866666666666667,-0.25055320747346554,0.6174000908321366,-1.1069482947046305,-1.143579137674954,-0.7827154666540542,-0.42516854965031264,0.5089759294533254,0.6320407364881716,0.5638004775292335,1.1474550369148107,1.280863621717951,-0.30938889838439987,1.3980702697317366
Pascal Siakam,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,23.65,1.3516525621348672,0.3160592301031679,0.3072078555321762,0.30357253450425803,1.3890808198179463,-1.0566460374455882,0.376051248864556,0.6950224633887158,-0.32977570245740756,-1.27446877428308,1.4967485285304805,1.0635060646132073,1.5932067884004122
Myles Turner,IND,a8d35f4a-6443-4fb2-8ad1-8ce48c0d761d,Home,BRK,133,111,1,1,14.216666666666669,0.345180954310679,0.379104877138696,0.5197260375500201,1.7703281601165877,4.603569104549928,7.743205682564004,-2.0038480044971045,2.154458957090274,1.1218657587788974,0.4069742424573758,2.158967246681083,0.3985783761198606,0.4616404879626618
