player,location,team,opponent,team_score,opponent_score,win,game_id,PCA1_1,PCA2_1,PCA2_2,PCA2_3,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA5_1,PCA6_1,PCA6_2,PCA6_3
Jacob Gilyard,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-1.0590254656653477,1.360404690990066,-0.3408211758774802,-3.0499367673448528,-0.817965729828776,-0.5094718038364376,-0.7982755419326071,1.4675946447497532,-1.294335089101455,-0.46692779886453323,0.8325294706810537,0.25055849537896935
Jake LaRavia,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Derrick Rose,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Vince Williams Jr.,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Ziaire Williams,Home,MEM,SAC,94,103,0,4ad02924-8623-4956-938c-f4bc80cd6231,-2.1427162386052157,-2.1861779682267315,0.09390305601223872,-0.10712587838681549,-2.8446350476971265,-0.005482786812602857,0.3914237377814586,-2.968820835375137,-1.294335089101455,-3.40313661484919,0.2223130528545835,-0.8484238575049496
Santi Aldama,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,2.792843043973385,-0.6788696629333274,-0.8711802239256912,-0.5259559853781365,2.834323269622239,1.1892606025851933,-1.260509431061638,2.5997052850812583,-1.294335089101455,1.1591078173838,0.24649714966848316,-1.3709719525603963
Jaren Jackson Jr.,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,3.6456373421108688,3.1651771947017813,-1.2523824242527124,0.6072520305644181,1.3470957009567395,3.093158960267363,-1.0168514475733663,0.6150963427645443,1.358678686523126,2.1678686169935277,-0.10796529275043759,-0.663579970063138
John Konchar,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,-0.8708712861650995,-0.1659092664756809,0.7443628363852386,1.2828455615179977,1.5084722806171036,1.7380857049093676,-1.4477327901504182,1.919371315898002,1.4175994877200857,0.44799857169502894,-0.2946854929439587,-0.3899939768453011
Vince Williams Jr.,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,1.1666921419244816,0.569706248317094,0.17209381407342644,0.4910657178881638,1.4530386643761468,0.22239718028201858,0.4140356584805531,1.3873805934286976,3.3641310430423585,1.0949615521821638,0.009921523896762192,-0.76605033264375
Scotty Pippen Jr.,Home,MEM,CLE,101,108,0,ce3f4e10-7a59-42b3-b82e-ae304641c5d7,0.8724245489008393,3.3391012103707727,2.0459963381216886,-0.6719468528867636,0.6425033314894736,0.6947571208242341,0.016470322506266174,1.2577378071779293,-1.294335089101455,0.6085079561254982,0.7951647293623283,-0.3611682768624032
