Player,PCA1_1,PCA2_1,PCA3_1,PCA3_2,PCA4_1,PCA5_1,PCA5_2
Cade Cunningham,2.2493488276975624,6.27230646967711,4.7473200919813445,-0.7356417341239366,1.6208072718431659,0.2882275387783672,0.6869209883211423
Caleb Houstan,0.20807866595147598,-1.4901934563902233,-1.2944998028500971,0.14385833110405316,-1.1018218244282525,0.4768290337045169,0.7925786685725383
Caleb Martin,1.3417311287895988,0.6143241142912237,0.6404194710635289,0.3647671855945626,0.7325942094773492,0.5795668927977324,0.4190659951676284
Cam Reddish,0.25352019008729393,1.1447534164657616,0.7796402823511551,0.31708451558472917,-0.4654346132180146,0.36682535198798777,0.6673158001766203
Cam Thomas,1.173601177654923,3.326813442123868,0.302899457969555,-0.22384600472551175,-0.7986412001185039,0.49578614182722985,0.7404482697869365
Cam Whitmore,0.07161350693576199,2.4106178974320387,-0.13300953714316419,0.2632861248024262,0.5917332078579908,0.6966027066041622,0.29151527901597674
Cameron Johnson,1.245866046551386,2.759393389324099,0.8426666532288946,0.4025372074566725,0.5881081540705161,1.1368160400627143,0.8121792964953849
Cameron McGriff,-1.3043308293694882,-0.9983911942407663,-1.0043204709253335,1.3846307685133572,1.6020941684385144,-0.22815663987920645,1.498782863318079
Cameron Oliver,-0.89194551184974,1.3437107324267745,0.29616376804230765,1.5529493538819368,1.3289771378799615,2.1182783392552222,-1.289026646811889
Cameron Payne,0.39964220586721466,0.6489517470412256,1.0887134645676328,-0.3478719696097168,-0.8694595056280812,0.688671469321516,0.9881456998256399
Cameron Reynolds,-1.7051545174797467,-1.669117075513553,-2.2921779542629066,-0.43722010888230683,-1.5698098091657018,-1.3713145168241219,-1.9103857141794518
Caris LeVert,1.4731146696265882,4.71526853466858,2.902684538218128,-0.4828863997466414,0.7444785769768758,0.3680934346550411,0.5312431136735861
Carlik Jones,-1.927444722258862,-2.501729496376575,-1.7890000774364212,-1.1257297215382174,-2.0351685760668388,-2.509651972998186,0.2743835330527054
Carmelo Anthony,1.0745571380759111,2.8612647279561223,0.6263397701991952,1.0410893871637232,0.7973314952349435,0.671644285576697,1.0563861728910933
Carsen Edwards,-0.9899303799193983,-0.8876438803224793,-0.539635413417126,-0.6564878001274237,-1.6488127304301927,-0.10773671294177121,0.7553724100954375
Cason Wallace,1.3844507292319124,-0.4051070170027169,0.30135024643686653,0.3710211668059075,-0.2849414857323179,1.4513474211017319,0.6412257754301128
Cassius Stanley,-1.2616581421093502,-1.5379204003346847,-1.2462763068195175,0.4256904933258103,-1.2147920435635589,-0.5562310351604239,0.6520001642717621
Cassius Winston,-1.6831131988606955,-2.4117494125688377,-1.6903691800380187,-0.19227225355075275,-2.280773246583757,0.26554005063309405,1.5148641826403149
Cat Barber,-2.0186990959391307,-2.811932684920338,-2.0143844285224803,-0.877005982816801,-1.7332634355020295,-6.422658214713377,-0.6015011990033637
Cedi Osman,0.9685998977289428,0.9099978296245166,0.5687101298030787,0.22529005659332577,-0.5727977961188058,0.6683565164597608,0.36757225908794244
Chance Comanche,-0.9840501768970061,0.3546836977056513,-2.7252327095412885,-0.7917693453853103,1.3477088609851544,0.39683296524693856,-2.987310446599494
Chandler Hutchison,-1.3223995713046084,-1.8089937271545757,-0.9843895839269676,-0.05274058355370384,-0.8035946392887865,-0.35546131241544043,0.8785052560068719
Charles Bassey,-1.0076244213177428,-1.656320689458409,-0.3563468998613437,0.5638056870933384,1.5040543701896278,2.134334933855321,-1.69450648499555
Charlie Brown Jr.,-1.4811850129971207,-2.326159851430105,-1.240564925141354,0.11319051691225865,-1.36273112092099,-2.4546440431943197,-0.010387016518893776
Chasson Randle,0.11861346345503665,-0.20137158553256063,0.27268781402005376,0.08511381348337343,-1.0874931026204697,0.05260213569259173,0.8034506135153453
Chaundee Brown Jr.,-0.9740887580715992,-0.3897244655354804,-1.088479948115996,0.27817014448906413,-0.6921235192622355,-1.9509363871688117,0.4942791151000702
Cheick Diallo,-1.6290436778102348,-1.2973255331462685,-0.8873453690653124,1.3227183435543113,0.37327161834318384,-1.2700983337844907,-0.5835104683484204
Chet Holmgren,3.9402375053721843,4.146334182834427,1.4373167425190345,0.6277463196717419,5.558153971733868,1.6504775978041362,0.22108100202361958
Chima Moneke,-2.06312786422056,-2.691754842808673,-1.2564695195194722,-0.1406654927835713,-1.4409987688160963,-1.0138462670779607,-3.054249365376117
Chimezie Metu,0.08582546815789632,-0.1471356405019083,0.2311545849952284,0.3446073788724411,0.6886858837463555,1.2856695255086952,0.028676771446612303
Chris Boucher,0.7405863762634947,1.185297891621409,-0.1429033042044116,1.1453382447810527,2.8123927838003366,1.212861973904378,0.14049679513593102
Chris Chiozza,-0.95065885812725,-1.8252040724468455,-0.3615877473782231,-0.8187051969428796,-1.5319384692297435,-0.9884636891163874,0.972163075706892
