Team,Year,Champion,PCA1_1,PCA1_2,PCA1_3,PCA2_1,PCA2_2,PCA2_3,PCA2_4,PCA3_1,PCA3_2,PCA3_3,PCA4_1,PCA4_2,PCA5_1,PCA5_2,PCA6_1,PCA6_2,PCA7_1,PCA7_2
HOU,2021,0,-3.180284526561464,-0.47685648891954446,0.9881318314260483,0.697456117961129,0.552949435175376,-0.1628593824469695,-0.8670273576521389,-1.4374269933735726,-1.1003070086578253,0.23518232321712015,-1.9680630101937098,-0.7905255127237685,-3.9826865640370213,0.3237337564218805,-0.9016943514878502,-1.3495038669051025,1.5301720805797079,0.035963526095907285
HOU,2022,0,-2.9332465449079455,-0.9026267081988136,-0.05732390171831646,1.8370697831640022,2.818387385584542,-0.4536161492648633,-0.6273057906145525,-2.052612684654968,0.4711269297444547,0.2171096871574992,-0.655788547014919,-0.6676471830816182,-4.092336212165107,-0.2898340176380988,1.5231433437067183,-2.970067845476128,2.0408747236398277,0.29472244862706737
HOU,2023,0,1.5808349810253632,-1.1940211523207531,0.36278006300376586,1.6506646105075558,2.355765103650092,-1.2815784848282388,-0.6131685098487408,2.4887564913938256,3.5336282755853015,-0.6720756906667137,-2.0411664459675185,-1.4922929065707682,-3.765525460967111,-0.13652654423337254,2.2403802763316345,-0.9892869668725014,2.947871433079196,-0.12553874358242964
HOU,2024,0,0.24054905427601006,0.9859467475814726,0.8486277008508264,0.20539368972367425,-1.8130628733820648,-1.0983649141833869,0.7990798020336486,1.0498411624863941,1.1090950445584435,-0.28374557594746047,-0.9251800476920956,-0.20776295947275947,0.12685543237752886,0.4394946163446838,0.5363834000207377,-0.1707502121945625,-0.04246931027520562,0.2885486160475229
IND,2020,0,3.2144979387983383,-1.3156346297938502,-0.109755682261221,-0.2887393647593411,-0.7773861553357783,0.20844418706680534,0.20704501316115473,-1.397138857856039,-1.464671624995152,0.6753807856646974,0.06637979743907665,0.2219752647516862,1.6113840373469206,-0.699624348852264,-2.93051102335608,0.322008062745849,-2.6534163035979246,0.2690917962271618
IND,2021,0,1.7115886723557963,1.4402831258640598,0.4415348835012894,0.5225040071060882,-1.2054864197231792,1.0174159682794823,0.7396917775044187,-1.605278215807104,-0.6512283985034001,2.525387571438718,0.5182895529693536,0.014512679857976272,-0.17403975562990023,-0.3354643916107404,-1.9276604528901067,0.7642121648285465,-0.008220744195531449,0.8127317540359285
IND,2022,0,0.2058819202719049,0.03788500725858542,0.4979790481260561,0.19445534021466282,0.7190606753005627,-0.5605013184092915,0.6172356630431272,0.33930179695889534,1.5731255356367815,0.7760648052776098,-0.6870276255192294,-0.9463464394438312,-2.6017865123498574,0.06199719246985492,-1.2523263996369376,-0.35403678853600856,1.393265083290053,-0.24035200083568184
IND,2023,0,-0.6383049372860091,1.394005377985072,0.08308229255862822,2.101430058873115,0.33363535564257957,0.07901929872000911,1.3209052252783717,-2.3271060431240307,2.0266558431815067,1.875363480361615,0.5178282912568763,0.22273078277912856,-1.4633982701499326,0.5943331384895104,1.3989466447176067,0.3621178606792441,2.410232162977198,0.5066895125210923
IND,2024,0,2.8902325536592475,4.569125128691274,-0.4909587806915668,0.5345032520156111,-1.581858600649537,0.4986980705832728,3.493456870497219,-1.8517519324422447,1.6305762346435666,1.5817527544463634,4.106196780320614,-1.0415359147192864,1.4650030917671555,-0.6389921495115211,-2.2450851218723358,0.29504400958571414,2.637335481562362,0.5510896953917546
LAC,2020,0,0.6641459738602187,0.5708313142349599,-0.08175831905247478,1.0534458264910413,0.5886349763860825,-1.580590135620421,0.24286310857433285,2.35050961777588,-1.0318719704597379,-0.0457702060982146,-0.1926731518251143,0.9190968304042253,2.588286289882254,1.3568266460490106,4.628625817266502,-0.14040685387196086,-2.5740994341141326,0.9463413158166945
LAC,2021,0,-1.184090844403036,0.4097957613255695,-0.8805597431824914,-1.1926270248363173,-0.09788311930173024,-0.4560079581874169,-0.23278522841126706,0.25378518213850754,-1.4001472648911446,-1.3167900827963477,2.4319991080694923,2.6730132745886706,2.5711267473147195,0.09014099374821004,-2.112970205999947,2.4961709223488744,-1.2838535602612755,-0.5895381505544826
LAC,2022,0,-0.8711663545073062,-1.2691648830935718,0.24196026302056264,-1.436432371599311,0.37320029217029604,0.23479835620988404,-1.140447429872856,-1.0653764250295608,-0.8348816705327473,0.9582730814751961,-0.7347249797200786,1.4111724980886768,0.08000883189796315,0.238805018616573,-2.4733153490307753,0.6885180606213606,-2.0249321442370456,0.24192726517195967
LAC,2023,0,-0.4094212882754605,-0.44875046029056853,-1.0503612713580524,-0.44373461407507087,0.8247672536688677,-0.6937724719654146,-0.2841838708558303,-0.7166887151775602,-0.08116587294529042,-0.5801364261451685,1.3141815410489053,0.8980974866709373,0.5744696635456216,-0.4801466039201826,1.4379899916987573,0.30262296957969803,0.513687475654458,-0.16944959111404506
LAC,2024,0,0.3741262949272273,0.38893431371187126,-1.2934448756652623,-1.380597942456223,-0.5166461700591017,0.5164615614707865,-0.1280242852257854,-0.8868524642881019,1.0074717515842064,0.4344458155212607,2.388525082883184,0.3705962626619213,1.6472143442811482,0.8813328424894618,0.3977344321667699,2.0624103125251865,0.4971884284645291,-0.28028553474338797
LAL,2020,1,1.959376588207868,-0.1682789313841024,-0.5147802924100594,2.4660376063761587,0.11383736538911085,1.0386880054621819,-0.6383268008151427,1.8805602680902993,-0.3995597431244555,1.8561704778786081,0.6025057113942334,-1.1334989263106585,2.6874809905229626,2.3529403169974765,1.396756083442576,-2.3057870927558213,-2.8119030610491875,0.19696167480695762
LAL,2021,0,0.76276164857511,-1.7496448199550045,-0.7040324906298487,0.9019135402622593,1.0534666076838024,1.1142585422284537,-1.3159532314154556,0.6037607435423928,-1.3927502054784038,0.20004621367043374,-0.015673421857357563,-0.4620594046566686,1.2597900078210593,0.20790868288536776,0.7721495777739492,-1.8228738409268446,-2.3735683942224126,-0.4240832163015005
