Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards,Year
144,Shannon Brown,26,PHO,SG,59.0,19.0,23.7,4.3,10.1,.420,1.2,3.2,.362,3.1,6.9,.446,.477,1.4,1.7,.808,0.6,2.0,2.7,1.2,0.7,0.3,1.1,1.1,11.0,,2012
762,Shaq Buchanan,25,MEM,SG,2.0,0.0,5.0,0.5,2.0,.250,0.0,1.0,.000,0.5,1.0,.500,.250,0.0,0.0,,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,,2022
267,Shaquille Harrison,29,POR,SG,5.0,0.0,24.0,3.0,7.2,.417,0.6,2.0,.300,2.4,5.2,.462,.458,2.2,3.0,.733,0.2,4.2,4.4,6.0,2.2,0.4,1.2,2.4,8.8,,2023
1,Shaquille O'Neal,27,LAL,C,79.0,79.0,40.0,12.1,21.1,.574,0.0,0.0,.000,12.1,21.1,.575,.574,5.5,10.4,.524,4.3,9.4,13.6,3.8,0.5,3.0,2.8,3.2,29.7,"MVP-1,DPOY-2,AS,NBA1",2000
4,Shareef Abdur-Rahim,22,VAN,SF,50.0,50.0,40.4,7.7,17.9,.432,0.2,0.7,.306,7.5,17.1,.438,.438,7.4,8.8,.841,2.3,5.2,7.5,3.4,1.4,1.1,3.7,2.7,23.0,,1999
783,Sharife Cooper,20,ATL,PG,13.0,0.0,3.0,0.2,1.1,.214,0.1,0.5,.167,0.2,0.6,.250,.250,0.0,0.0,,0.0,0.4,0.4,0.4,0.0,0.0,0.4,0.1,0.5,,2022
139,Sharone Wright,23,TOR,C,11.0,6.0,27.1,5.9,11.6,.508,0.1,0.3,.333,5.8,11.4,.512,.512,4.5,6.6,.685,2.2,3.0,5.2,1.0,0.5,0.9,2.5,3.5,16.5,,1996
525,Sharrod Ford,24,PHO,PF,3.0,0.0,4.3,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.0,0.0,,0.3,0.7,1.0,0.0,0.0,0.3,0.7,2.3,1.3,,2006
180,Shaun Livingston,21,LAC,PG,54.0,31.0,29.8,3.9,8.3,.463,0.1,0.3,.313,3.8,8.0,.469,.469,1.5,2.1,.707,1.0,2.4,3.4,5.1,1.1,0.5,2.0,2.5,9.3,,2007
330,Shavlik Randolph,23,PHI,PF,13.0,6.0,13.8,1.8,3.7,.479,0.0,0.0,,1.8,3.7,.479,.479,0.9,1.7,.545,1.5,2.7,4.2,0.3,0.5,0.8,0.7,1.8,4.5,,2007
110,Shawn Bradley,24,DAL,C,33.0,32.0,32.1,6.3,13.6,.461,0.0,0.1,.000,6.3,13.5,.464,.461,2.1,3.2,.642,3.1,5.5,8.7,1.0,0.5,2.7,2.1,3.5,14.6,,1997
14,Shawn Kemp,29,CLE,PF,42.0,42.0,35.1,6.6,13.7,.482,0.0,0.0,.500,6.6,13.6,.482,.483,7.3,9.3,.789,3.1,6.1,9.2,2.4,1.1,1.1,3.0,3.8,20.5,MVP-11,1999
234,Shawn Long,24,PHI,C,18.0,0.0,13.0,3.4,6.1,.560,0.4,1.1,.368,3.0,5.0,.600,.592,1.1,1.9,.543,2.3,2.4,4.7,0.7,0.5,0.5,0.7,2.7,8.2,,2017
18,Shawn Marion,27,PHO,PF,81.0,81.0,40.3,8.8,16.9,.525,1.2,3.6,.331,7.7,13.3,.577,.560,3.0,3.7,.809,3.1,8.8,11.8,1.8,2.0,1.7,1.5,2.8,21.8,"MVP-10,DPOY-7,AS,NBA3",2006
289,Shawn Respert,25,DAL,SG,10.0,0.0,21.5,3.6,8.4,.429,0.6,2.6,.231,3.0,5.8,.517,.464,0.4,0.7,.571,0.7,2.0,2.7,1.7,0.5,0.0,1.5,1.7,8.2,,1998
301,Shawne Williams,24,NYK,PF,64.0,11.0,20.7,2.6,6.0,.426,1.3,3.3,.401,1.2,2.7,.457,.536,0.6,0.8,.837,0.9,2.8,3.7,0.7,0.6,0.8,0.7,2.6,7.1,,2011
353,Shawnelle Scott,29,DEN,C,21.0,10.0,12.0,1.8,3.6,.493,0.0,0.0,,1.8,3.6,.493,.493,0.4,1.0,.400,2.5,2.4,4.9,0.4,0.1,0.3,0.7,2.3,3.9,,2002
544,Shayne Whittington,23,IND,PF,20.0,0.0,5.4,1.0,2.1,.452,0.1,0.3,.167,0.9,1.8,.500,.464,0.9,1.2,.783,0.5,1.0,1.5,0.3,0.3,0.1,0.3,0.9,2.9,,2015
529,Shea Seals,22,LAL,SG,4.0,0.0,2.3,0.3,2.0,.125,0.0,0.8,.000,0.3,1.3,.200,.125,0.5,1.0,.500,0.8,0.3,1.0,0.0,0.3,0.0,0.0,0.3,1.0,,1998
290,Shelden Williams,23,ATL,PF,81.0,31.0,18.7,2.0,4.5,.455,0.0,0.0,.500,2.0,4.5,.454,.458,1.4,1.8,.764,1.6,3.8,5.4,0.5,0.6,0.5,1.2,2.5,5.5,,2007
498,Sheldon Mac,24,WAS,SG,30.0,3.0,9.6,1.0,2.5,.400,0.2,1.0,.233,0.8,1.5,.511,.447,0.8,0.9,.852,0.1,1.0,1.1,0.5,0.3,0.1,0.2,0.6,3.0,,2017
212,Shelvin Mack,25,UTA,PG,28.0,27.0,31.4,5.1,11.4,.444,1.3,3.5,.357,3.8,7.9,.482,.498,1.3,1.8,.735,0.4,3.4,3.8,5.3,0.9,0.1,2.9,2.3,12.7,,2016
418,Sherell Ford,23,SEA,SF,28.0,1.0,5.0,1.1,2.9,.375,0.1,0.9,.160,0.9,2.0,.473,.400,0.9,1.2,.765,0.4,0.4,0.9,0.2,0.3,0.0,0.2,1.0,3.2,,1996
39,Sherman Douglas,24,MIA,PG,73.0,73.0,35.1,7.3,14.5,.504,0.1,0.4,.129,7.2,14.0,.516,.506,3.9,5.7,.686,1.1,1.8,2.9,8.5,1.7,0.1,3.7,2.4,18.5,,1991
603,Sherron Collins,23,CHA,PG,20.0,0.0,3.3,0.4,1.3,.280,0.1,0.5,.200,0.3,0.8,.333,.320,0.1,0.1,1.000,0.0,0.3,0.3,0.4,0.1,0.0,0.2,0.1,0.9,,2011
229,Sidney Green,30,SAS,PF,66.0,7.0,16.7,2.7,5.8,.461,0.0,0.0,.000,2.7,5.8,.465,.461,1.3,1.6,.848,1.5,3.3,4.7,0.8,0.5,0.2,1.3,2.6,6.7,,1991
289,Sidney Moncrief,33,ATL,SG,72.0,3.0,15.2,1.6,3.3,.488,0.3,0.9,.328,1.3,2.4,.545,.531,1.1,1.5,.781,0.4,1.3,1.8,1.4,0.7,0.1,0.9,1.6,4.7,,1991
534,Sidy Cissoko,19,SAS,SF,12.0,0.0,11.8,1.3,2.8,.485,0.1,1.0,.083,1.3,1.8,.714,.500,1.0,1.3,.800,0.7,1.2,1.8,0.8,0.6,0.3,0.3,1.5,3.8,,2024
640,Sim Bhullar,22,SAC,C,3.0,0.0,1.0,0.3,0.7,.500,0.0,0.0,,0.3,0.7,.500,.500,0.0,0.0,,0.0,0.3,0.3,0.3,0.0,0.3,0.0,0.0,0.7,,2015
193,Simone Fontecchio,28,DET,SF,16.0,9.0,30.3,5.7,11.9,.479,2.7,6.3,.426,3.0,5.6,.539,.592,1.4,1.6,.846,0.8,3.6,4.4,1.8,0.9,0.3,1.1,1.8,15.4,,2024
281,Sindarius Thornwell,25,NOP,SF,2.0,0.0,17.5,3.0,5.5,.545,1.0,2.0,.500,2.0,3.5,.571,.636,1.0,2.0,.500,0.0,2.0,2.0,2.0,0.5,0.5,1.0,1.0,8.0,,2020
217,Skal Labissière,20,SAC,PF,33.0,12.0,18.5,3.5,6.6,.537,0.1,0.2,.375,3.5,6.4,.543,.544,1.6,2.2,.703,1.5,3.4,4.9,0.8,0.5,0.4,1.1,1.9,8.8,,2017
464,Skeeter Henry,26,PHO,SG,4.0,0.0,3.8,0.3,1.3,.200,0.0,0.5,.000,0.3,0.8,.333,.200,0.5,1.0,.500,0.0,0.5,0.5,1.0,0.0,0.0,0.3,0.3,1.0,,1994
106,Skylar Mays,25,POR,PG,6.0,6.0,31.5,5.7,11.3,.500,2.0,4.3,.462,3.7,7.0,.524,.588,2.0,2.2,.923,0.3,2.8,3.2,8.3,1.0,0.2,1.7,1.8,15.3,,2023
585,Slavko Vraneš,21,POR,C,1.0,0.0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,2004
133,Sleepy Floyd,30,HOU,PG,82.0,4.0,22.6,4.7,11.5,.411,0.6,2.1,.273,4.1,9.3,.443,.437,2.3,3.0,.752,0.6,1.3,1.9,3.9,1.2,0.2,1.7,1.5,12.3,,1991
130,Smush Parker,24,LAL,PG,82.0,82.0,33.8,4.2,9.5,.447,1.5,4.0,.366,2.8,5.5,.506,.524,1.5,2.2,.694,0.5,2.9,3.3,3.7,1.7,0.2,1.8,2.6,11.5,,2006
477,Solomon Alabi,23,TOR,C,14.0,0.0,8.7,0.9,2.6,.361,0.0,0.0,,0.9,2.6,.361,.361,0.5,0.6,.875,1.1,2.3,3.4,0.2,0.1,0.6,0.4,0.8,2.4,,2012
225,Solomon Hill,23,IND,SF,82.0,78.0,29.0,3.1,7.7,.396,0.8,2.5,.327,2.2,5.2,.430,.450,1.9,2.4,.824,0.9,3.0,3.8,2.2,0.8,0.2,1.4,2.2,8.9,,2015
428,Solomon Jones,27,NOH,C,11.0,1.0,17.8,2.1,4.8,.434,0.0,0.0,,2.1,4.8,.434,.434,1.4,1.6,.833,1.9,1.8,3.7,0.6,0.5,0.5,1.2,2.8,5.5,,2012
216,Sonny Weems,24,TOR,SF,59.0,28.0,23.9,3.9,8.7,.444,0.3,1.0,.279,3.6,7.7,.467,.461,1.2,1.6,.766,0.7,1.9,2.6,1.8,0.6,0.0,1.5,1.5,9.2,,2011
436,Soumaila Samake,24,LAL,C,13.0,1.0,5.9,0.8,1.8,.417,0.0,0.0,,0.8,1.8,.417,.417,0.2,0.2,1.000,0.8,1.0,1.8,0.3,0.0,0.4,0.2,1.0,1.7,,2003
133,Speedy Claxton,26,GSW,PG,46.0,44.0,32.6,4.7,10.9,.431,0.2,1.1,.192,4.5,9.8,.459,.441,3.5,4.6,.761,0.7,2.6,3.3,6.2,1.9,0.1,2.0,3.3,13.1,,2005
35,Spencer Dinwiddie,26,BRK,PG,64.0,49.0,31.2,6.6,16.0,.415,1.9,6.3,.308,4.7,9.7,.485,.476,5.4,7.0,.778,0.5,3.0,3.5,6.8,0.6,0.3,2.7,2.8,20.6,,2020
103,Spencer Hawes,25,CLE,C,27.0,25.0,29.8,5.1,11.0,.468,1.7,3.9,.448,3.4,7.1,.479,.547,1.5,1.9,.784,1.6,6.1,7.7,2.4,0.5,1.0,2.0,3.1,13.5,,2014
62,Spud Webb,28,SAC,PG,77.0,77.0,35.4,5.8,13.1,.445,0.9,2.6,.367,4.9,10.5,.465,.482,3.4,4.0,.859,0.4,2.5,2.9,7.1,1.6,0.3,3.0,2.5,16.0,,1992
72,Stacey Augmon,25,ATL,SG,82.0,82.0,31.8,5.4,10.5,.510,0.0,0.1,.143,5.3,10.4,.513,.510,4.1,5.3,.764,2.2,2.6,4.8,2.3,1.8,0.5,1.8,2.2,14.8,,1994
201,Stacey King,27,MIN,C,18.0,15.0,28.7,4.3,9.4,.459,0.0,0.0,,4.3,9.4,.459,.459,3.2,4.6,.687,2.2,3.8,6.1,1.1,0.7,1.7,2.2,3.2,11.8,,1994
423,Stan Kimbrough,26,SAC,PG,3.0,0.0,5.0,0.7,2.0,.333,0.3,0.7,.500,0.3,1.3,.250,.417,0.0,0.0,,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.3,1.7,,1993
202,Stanislav Medvedenko,24,LAL,PF,68.0,38.0,21.2,3.5,7.9,.441,0.0,0.0,.000,3.5,7.9,.444,.441,1.3,1.7,.767,2.2,2.9,5.0,0.8,0.6,0.3,0.9,2.8,8.3,,2004
421,Stanley Jackson,23,MIN,SG,17.0,0.0,5.4,1.0,1.9,.515,0.1,0.3,.200,0.9,1.6,.571,.530,0.2,0.2,1.000,0.7,0.9,1.6,0.9,0.3,0.0,0.6,0.8,2.2,,1994
232,Stanley Johnson,21,DET,SF,69.0,50.0,27.4,3.0,8.1,.375,1.0,3.4,.286,2.1,4.7,.439,.435,1.6,2.1,.772,0.5,3.2,3.7,1.6,1.4,0.2,1.1,2.4,8.7,,2018
122,Stanley Roberts,22,LAC,C,77.0,76.0,23.6,4.9,9.2,.527,0.0,0.0,,4.9,9.2,.527,.527,1.6,3.2,.488,2.4,3.9,6.2,0.8,0.4,1.8,1.6,4.3,11.3,,1993
427,Stanley Umude,24,DET,SG,24.0,2.0,12.8,1.5,3.5,.440,1.0,2.2,.453,0.5,1.3,.419,.583,1.2,1.3,.906,0.3,1.8,2.1,0.5,0.3,0.3,0.6,1.7,5.3,,2024
649,Stanton Kidd,27,UTA,SG,4.0,0.0,3.8,0.0,0.8,.000,0.0,0.3,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.8,0.8,0.3,0.0,0.0,0.5,0.8,0.0,,2020
530,Stefano Rusconi,27,PHO,PF,7.0,0.0,4.3,0.4,1.3,.333,0.0,0.0,,0.4,1.3,.333,.333,0.3,0.7,.400,0.4,0.4,0.9,0.4,0.0,0.3,0.4,1.4,1.1,,1996
1,Stephen Curry,32,GSW,PG,63.0,63.0,34.2,10.4,21.7,.482,5.3,12.7,.421,5.1,9.0,.569,.605,5.7,6.3,.916,0.5,5.0,5.5,5.8,1.2,0.1,3.4,1.9,32.0,"MVP-3,AS,NBA1",2021
311,Stephen Graham,26,IND,SG,52.0,6.0,13.2,2.0,4.9,.414,0.4,1.3,.303,1.7,3.7,.453,.453,1.0,1.2,.806,0.4,1.4,1.8,0.6,0.2,0.1,0.9,1.6,5.4,,2009
401,Stephen Howard,26,SAS,SF,7.0,0.0,9.9,1.0,1.7,.583,0.0,0.0,,1.0,1.7,.583,.583,1.7,2.0,.857,0.6,0.7,1.3,0.1,1.1,0.3,0.7,1.0,3.7,,1997
21,Stephen Jackson,31,CHA,SG,72.0,72.0,39.3,7.6,17.8,.423,1.6,4.9,.334,5.9,12.9,.457,.469,4.3,5.5,.786,1.0,4.1,5.1,3.6,1.6,0.5,3.2,2.5,21.1,,2010
430,Stephen Thompson,23,ORL,SG,1.0,0.0,15.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,,1992
578,Stephen Zimmerman,20,ORL,C,19.0,0.0,5.7,0.5,1.6,.323,0.0,0.0,,0.5,1.6,.323,.323,0.2,0.3,.600,0.6,1.3,1.8,0.2,0.1,0.3,0.2,0.9,1.2,,2017
10,Stephon Marbury,23,NJN,PG,67.0,67.0,38.2,8.4,19.1,.441,1.6,5.0,.328,6.8,14.1,.481,.484,5.4,6.8,.790,0.8,2.3,3.1,7.6,1.2,0.1,2.9,2.2,23.9,AS,2001
292,Sterling Brown,25,HOU,SG,51.0,14.0,24.1,2.9,6.6,.448,1.8,4.2,.423,1.2,2.4,.492,.584,0.5,0.6,.806,0.7,3.6,4.4,1.4,0.7,0.2,0.8,1.9,8.2,,2021
302,Steve Alford,26,DAL,PG,34.0,0.0,6.9,1.7,3.4,.504,0.2,0.7,.304,1.5,2.8,.553,.534,0.8,0.9,.839,0.3,0.4,0.7,0.6,0.2,0.0,0.5,0.3,4.4,,1991
471,Steve Bardo,27,DET,SG,9.0,0.0,13.7,1.0,2.6,.391,0.0,0.4,.000,1.0,2.1,.474,.391,0.4,0.7,.667,0.2,2.2,2.4,1.7,0.4,0.1,0.6,1.9,2.4,,1996
173,Steve Blake,28,POR,PG,69.0,69.0,31.7,4.0,9.4,.428,2.0,4.8,.427,2.0,4.6,.429,.536,0.9,1.1,.840,0.4,2.1,2.5,5.0,1.0,0.1,1.6,1.8,11.0,,2009
214,Steve Burtt,30,WSB,SG,4.0,0.0,8.8,2.5,6.5,.385,0.3,0.8,.333,2.3,5.8,.391,.404,2.0,2.5,.800,0.5,0.3,0.8,1.5,0.5,0.0,1.0,1.3,7.3,,1993
349,Steve Colter,32,CLE,PG,57.0,7.0,13.2,1.2,3.0,.396,0.1,0.6,.229,1.0,2.4,.440,.420,0.9,1.2,.761,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4,,1995
16,Steve Francis,24,HOU,PG,57.0,56.0,41.1,7.4,17.7,.417,1.2,3.7,.324,6.2,14.0,.442,.451,5.7,7.4,.773,1.8,5.2,7.0,6.4,1.2,0.4,3.9,3.0,21.6,AS,2002
490,Steve Goodrich,24,CHI,PF,12.0,0.0,11.1,0.6,1.5,.389,0.1,0.3,.333,0.5,1.3,.400,.417,0.3,0.6,.571,0.6,1.2,1.8,0.5,0.2,0.1,0.7,1.2,1.6,,2001
499,Steve Hamer,23,BOS,C,35.0,3.0,7.7,0.9,1.6,.526,0.0,0.1,.000,0.9,1.6,.545,.526,0.5,0.8,.552,0.5,1.2,1.7,0.2,0.1,0.1,0.4,1.1,2.2,,1997
321,Steve Henson,24,ATL,PG,53.0,2.0,13.6,1.3,3.4,.390,0.7,1.5,.463,0.6,1.9,.333,.492,0.6,0.8,.850,0.2,0.8,1.0,2.9,0.6,0.0,1.0,1.6,4.0,,1993
335,Steve Johnson,33,GSW,C,24.0,8.0,9.5,1.4,2.6,.540,0.0,0.0,,1.4,2.6,.540,.540,0.9,1.5,.595,0.8,1.6,2.4,0.7,0.2,0.2,1.0,2.1,3.8,,1991
186,Steve Kerr,28,CHI,PG,82.0,0.0,24.8,3.5,7.0,.497,0.6,1.5,.419,2.9,5.5,.519,.542,1.0,1.2,.856,0.3,1.3,1.6,2.6,0.9,0.0,0.7,1.2,8.6,6MOY-6,1994
37,Steve Nash,31,PHO,PG,79.0,79.0,35.4,6.8,13.4,.512,1.9,4.3,.439,4.9,9.0,.548,.583,3.3,3.5,.921,0.6,3.6,4.2,10.5,0.8,0.2,3.5,1.5,18.8,"MVP-1,AS,NBA1",2006
207,Steve Novak,28,NYK,PF,54.0,0.0,18.9,3.0,6.2,.478,2.5,5.2,.472,0.5,1.0,.509,.675,0.4,0.5,.846,0.2,1.8,1.9,0.2,0.3,0.2,0.4,1.1,8.8,,2012
417,Steve Scheffler,24,SAC,C,4.0,0.0,3.8,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,1.3,1.5,.833,0.5,0.3,0.8,0.0,0.0,0.3,0.0,0.5,2.3,,1992
56,Steve Smith,25,MIA,SG,2.0,2.0,31.0,5.5,14.5,.379,1.0,6.0,.167,4.5,8.5,.529,.414,8.5,11.0,.773,2.0,1.0,3.0,3.5,1.0,0.5,2.0,4.5,20.5,,1995
103,Steven Adams,24,OKC,C,76.0,76.0,32.7,5.9,9.4,.629,0.0,0.0,.000,5.9,9.3,.631,.629,2.1,3.8,.559,5.1,4.0,9.0,1.2,1.2,1.0,1.7,2.8,13.9,DPOY-12,2018
529,Steven Hill,23,OKC,PF,1.0,0.0,2.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,,2009
260,Steven Hunter,25,PHI,PF,70.0,41.0,22.9,2.7,4.7,.577,0.0,0.0,,2.7,4.7,.577,.577,1.1,2.2,.490,1.6,3.2,4.8,0.4,0.2,1.1,0.9,2.0,6.4,,2007
508,Steven Smith,23,PHI,PF,8.0,0.0,3.5,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.1,0.3,.500,0.1,0.6,0.8,0.0,0.1,0.0,0.3,0.5,0.6,,2007
521,Stevin Smith,25,DAL,SG,8.0,0.0,7.5,0.8,2.3,.333,0.1,0.8,.167,0.6,1.5,.417,.361,0.1,0.1,1.000,0.3,1.0,1.3,0.5,0.1,0.0,0.5,1.1,1.8,,1997
417,Stojko Vranković,33,MIN,C,53.0,35.0,14.5,1.5,2.6,.561,0.0,0.0,,1.5,2.6,.561,.561,0.5,0.7,.676,1.1,2.1,3.2,0.3,0.2,1.3,1.0,2.3,3.4,,1997
113,Stromile Swift,22,MEM,PF,68.0,14.0,26.5,4.3,9.0,.480,0.0,0.0,.000,4.3,8.9,.482,.480,3.2,4.5,.711,2.4,4.0,6.3,0.7,0.8,1.7,1.8,2.6,11.8,,2002
423,Stuart Gray,27,NYK,C,8.0,0.0,4.6,0.5,1.5,.333,0.0,0.0,,0.5,1.5,.333,.333,0.4,0.4,1.000,0.3,1.0,1.3,0.0,0.0,0.1,0.3,0.8,1.4,,1991
339,Stéphane Lasme,25,MIA,PF,15.0,4.0,20.2,2.1,4.7,.451,0.0,0.0,,2.1,4.7,.451,.451,1.3,2.1,.594,1.7,1.8,3.5,0.2,0.9,1.5,1.0,2.3,5.5,,2008
578,Sun Yue,23,LAL,SG,10.0,0.0,2.8,0.3,1.1,.273,0.0,0.6,.000,0.3,0.5,.600,.273,0.0,0.0,,0.0,0.0,0.0,0.2,0.1,0.1,0.3,1.0,0.6,,2009
406,Sundiata Gaines,24,TOR,PG,6.0,0.0,15.0,2.5,5.8,.429,0.5,2.5,.200,2.0,3.3,.600,.471,0.3,1.0,.333,0.3,1.0,1.3,1.8,0.7,0.2,1.3,1.7,5.8,,2011
343,Svi Mykhailiuk,25,CHO,SF,19.0,8.0,22.5,3.7,8.5,.441,1.9,4.7,.404,1.8,3.8,.486,.553,1.2,1.8,.676,0.8,1.6,2.4,2.7,0.7,0.2,1.2,1.2,10.6,,2023
92,T.J. Ford,25,IND,PG,74.0,49.0,30.5,5.6,12.3,.452,0.5,1.4,.337,5.1,10.9,.467,.472,3.3,3.8,.872,0.8,2.7,3.5,5.3,1.2,0.2,2.4,2.4,14.9,,2009
554,T.J. Leaf,21,IND,PF,58.0,1.0,9.0,1.7,3.2,.541,0.1,0.5,.258,1.6,2.6,.599,.563,0.3,0.5,.613,0.7,1.4,2.2,0.4,0.2,0.3,0.2,0.6,3.9,,2019
210,T.J. McConnell,31,IND,PG,71.0,4.0,18.2,4.6,8.4,.556,0.3,0.6,.409,4.4,7.7,.568,.572,0.7,0.9,.790,0.5,2.2,2.7,5.5,1.0,0.1,1.5,1.1,10.2,6MOY-7,2024
42,T.J. Warren,26,IND,SF,67.0,67.0,32.9,8.0,14.9,.536,1.4,3.4,.403,6.6,11.5,.575,.581,2.5,3.0,.819,1.0,3.2,4.2,1.5,1.2,0.5,1.3,2.8,19.8,,2020
365,T.R. Dunn,35,DEN,SG,17.0,3.0,12.8,1.2,2.8,.447,0.1,0.2,.250,1.2,2.5,.465,.457,0.5,0.6,.900,1.2,1.3,2.5,1.4,0.7,0.1,0.4,1.8,3.1,,1991
520,Tacko Fall,24,BOS,C,7.0,0.0,4.7,1.6,2.0,.786,0.0,0.0,,1.6,2.0,.786,.786,0.1,0.4,.333,0.1,2.0,2.1,0.1,0.1,0.6,0.4,1.0,3.3,,2020
544,Tahjere McCall,24,BRK,SG,1.0,0.0,8.0,2.0,3.0,.667,0.0,1.0,.000,2.0,2.0,1.000,.667,0.0,1.0,.000,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,,2019
112,Taj Gibson,28,CHI,PF,82.0,8.0,28.7,5.2,10.9,.479,0.0,0.1,.000,5.2,10.8,.483,.479,2.6,3.4,.751,2.4,4.4,6.8,1.1,0.5,1.4,1.8,2.5,13.0,6MOY-2,2014
189,Talen Horton-Tucker,22,UTA,SG,65.0,20.0,20.2,4.0,9.4,.419,0.9,3.1,.286,3.1,6.3,.485,.467,1.9,2.6,.750,0.6,2.6,3.2,3.8,0.6,0.4,1.9,1.7,10.7,,2023
440,Tamar Slay,24,CHA,SG,8.0,0.0,9.8,1.6,4.9,.333,0.3,1.5,.167,1.4,3.4,.407,.359,0.0,0.3,.000,0.8,1.0,1.8,0.4,0.6,0.0,1.0,2.5,3.5,,2005
433,Tang Hamilton,23,MIA,SF,9.0,2.0,10.9,1.1,2.1,.526,0.0,0.1,.000,1.1,2.0,.556,.526,0.0,0.1,.000,0.7,1.3,2.0,0.6,0.4,0.0,0.2,1.1,2.2,,2002
220,Tarence Kinsey,22,MEM,SG,48.0,12.0,20.1,2.9,6.3,.457,0.3,1.0,.283,2.6,5.4,.488,.479,1.6,2.0,.796,0.6,1.4,2.0,0.9,1.1,0.0,1.0,1.2,7.7,,2007
227,Tari Eason,22,HOU,PF,22.0,0.0,21.8,4.0,8.6,.466,0.8,2.3,.360,3.2,6.3,.504,.513,1.0,1.5,.636,2.1,4.9,7.0,1.2,1.4,0.9,0.9,2.3,9.8,,2024
357,Tarik Black,23,LAL,C,38.0,27.0,21.1,2.9,5.0,.589,0.0,0.0,,2.9,5.0,.589,.589,1.3,2.3,.562,2.2,4.1,6.3,0.9,0.3,0.6,0.8,2.7,7.2,,2015
122,Tariq Abdul-Wahad,25,ORL,SG,46.0,46.0,26.2,4.8,11.2,.433,0.0,0.5,.095,4.8,10.7,.447,.435,2.5,3.3,.762,1.7,3.5,5.2,1.6,1.2,0.3,1.9,2.5,12.2,,2000
626,Tariq Owens,24,PHO,PF,3.0,0.0,5.0,0.3,1.7,.200,0.0,0.7,.000,0.3,1.0,.333,.200,0.7,0.7,1.000,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.3,1.3,,2020
239,Tate George,23,NJN,SG,70.0,2.0,14.8,2.4,5.5,.427,0.0,0.1,.167,2.3,5.4,.432,.429,1.2,1.5,.821,0.5,1.0,1.5,2.3,0.6,0.0,1.2,1.4,6.0,,1992
540,Taurean Green,21,POR,PG,8.0,0.0,5.5,0.5,2.0,.250,0.1,1.0,.125,0.4,1.0,.375,.281,1.0,1.0,1.000,0.0,0.5,0.5,1.0,0.1,0.0,0.9,0.4,2.1,,2008
98,Taurean Prince,23,ATL,SF,82.0,82.0,30.0,5.1,11.9,.426,2.1,5.6,.385,2.9,6.3,.461,.516,1.9,2.2,.844,0.6,4.1,4.7,2.6,1.0,0.5,2.3,2.0,14.1,,2018
545,Taylor Griffin,23,PHO,SF,8.0,0.0,4.0,0.5,1.3,.400,0.0,0.3,.000,0.5,1.0,.500,.400,0.3,0.5,.500,0.0,0.3,0.3,0.1,0.0,0.3,0.1,0.5,1.3,,2010
293,Taylor Hendricks,20,UTA,PF,40.0,23.0,21.4,2.7,6.0,.450,1.3,3.5,.379,1.4,2.5,.550,.560,0.6,0.7,.793,1.2,3.5,4.6,0.8,0.7,0.8,0.7,1.9,7.3,,2024
83,Tayshaun Prince,24,DET,SF,82.0,82.0,37.1,5.7,11.7,.487,0.6,1.7,.341,5.1,10.1,.512,.511,2.7,3.3,.807,1.6,3.7,5.3,3.0,0.7,0.9,1.6,2.0,14.7,DPOY-7,2005
475,Taze Moore,25,POR,SG,4.0,0.0,10.0,2.0,4.8,.421,0.3,1.8,.143,1.8,3.0,.583,.447,0.3,0.5,.500,1.0,1.0,2.0,1.3,0.5,0.0,0.8,1.0,4.5,,2024
274,Tellis Frank,26,MIN,PF,10.0,0.0,14.0,1.8,3.3,.545,0.0,0.0,,1.8,3.3,.545,.545,1.0,1.5,.667,0.8,1.8,2.6,0.8,0.5,0.4,0.5,2.4,4.6,,1992
189,Terance Mann,25,LAC,SF,81.0,33.0,28.6,4.1,8.5,.484,0.9,2.6,.365,3.2,6.0,.535,.539,1.6,2.0,.780,1.3,4.0,5.2,2.6,0.7,0.3,1.0,2.2,10.8,,2022
